gene	Sample_ID	compendium_version	rollup_cohort	drugs
SIGLEC5	TH34_1350_S01	v8	v8_PEDAYA_rollup	
SIGLEC7	TH34_1350_S01	v8	v8_PEDAYA_rollup	
SIGLEC9	TH34_1350_S01	v8	v8_PEDAYA_rollup	
SIRPB1	TH34_1350_S01	v8	v8_PEDAYA_rollup	
SLAMF7	TH34_1350_S01	v8	v8_PEDAYA_rollup	Elotuzumab,ELOTUZUMAB
SLC11A1	TH34_1350_S01	v8	v8_PEDAYA_rollup	
SLC4A1	TH34_1350_S01	v8	v8_PEDAYA_rollup	
SLC7A7	TH34_1350_S01	v8	v8_PEDAYA_rollup	
SNAP29	TH34_1350_S01	v8	v8_PEDAYA_rollup	
SNORD89	TH34_1350_S01	v8	v8_PEDAYA_rollup	
STX11	TH34_1350_S01	v8	v8_PEDAYA_rollup	
TNFRSF1B	TH34_1350_S01	v8	v8_PEDAYA_rollup	
TNFSF10	TH34_1350_S01	v8	v8_PEDAYA_rollup	
TSPAN32	TH34_1350_S01	v8	v8_PEDAYA_rollup	
UBXN11	TH34_1350_S01	v8	v8_PEDAYA_rollup	
VSTM1	TH34_1350_S01	v8	v8_PEDAYA_rollup	
WARS	TH34_1350_S01	v8	v8_PEDAYA_rollup	
ABI3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
AC138035.2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ACRBP	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ADGRE2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ADRBK1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
AHSP	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ALAS2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ANKRD13D	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
APOBEC3A	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ARAP1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ARHGAP27	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ARHGAP4	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ARID3A	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ARRB2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ARRDC1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ATG16L2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ATP6V0C	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
AZU1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
BPI	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
C11orf21	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
C15orf39	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
C19orf38	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
C1orf228	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
C2CD2L	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
C5AR1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CA1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CAMP	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CBFA2T3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CCDC88B	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CD177	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CD300C	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CD300E	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CD300LF	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CD3E	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CD48	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CD6	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CD79B	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CD8B	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CDA	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CEACAM3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CEACAM8	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CECR1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CFP	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CITED4	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CLEC12A	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CLEC4E	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CLEC7A	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
COL17A1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
COTL1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CRTC2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CSF3R	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CSK	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CST7	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CTD-2006K23.1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CTD-3193O13.13	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CTSG	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CUX1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CX3CR1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
CXCR2P1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
DEDD2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
DEFA1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
DEFA1B	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
DEFA3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
DEFA4	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
DGKZ	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
DOCK5	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
DOK2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
DOK3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
DPEP2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ELANE	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
EPB42	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
FAM26F	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
FCAR	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
FCGR2C	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
FCGR3B	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
FCN1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
FGD2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
FGFBP2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
FGL2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
FGR	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
GAK	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
GAPT	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
GBP5	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
GMIP	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
GPBAR1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
GRK6	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
GYPB	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
GZMB	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
GZMH	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
HBA1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
HBD	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
HBG1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
HBG2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
HBM	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
HK3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
HSH2D	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
HSPA7	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
HVCN1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ICAM3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
IL10RA	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
IL17RA	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
IRF5	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
IRF7	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ITGAL	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ITGAM	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ITGB2-AS1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
KLF3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LCN2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LGALS2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LILRA1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LILRA2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LILRA5	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LILRA6	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LILRB1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LILRB2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LILRB3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LINC01002	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LINC01272	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LRRC25	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LTA4H	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LTB4R	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LTF	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
LYL1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MAP3K11	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MCEMP1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MEFV	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MIIP	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MIR142	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MMP8	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MNDA	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MOB3A	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MPEG1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MPO	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MS4A14	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MS4A3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MYD88	TH34_1350_S01	v8	v8_TH03_TH34_rollup	Ibrutinib,IBRUTINIB
MYO1F	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
MYO1G	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
NADK	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
NAPA	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
NBEAL2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
NCF1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
NCF1B	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
NCF1C	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
NCF2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
NFAM1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
NFE2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
NKG7	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
NUP214	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
OAS3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ODF3B	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
OSCAR	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
P2RX1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
P2RY13	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PADI4	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PGLYRP1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PILRA	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PKN1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	SOPHORETIN
PLAC8	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PLCB2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PNPLA2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
POU2F2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PRAM1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PRF1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PRKCD	TH34_1350_S01	v8	v8_TH03_TH34_rollup	SOPHORETIN
PRSS57	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PRTN3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PSTPIP2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PTPN18	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
PTPN6	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RABGGTA	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RARA	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RASGRP4	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RELT	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RETN	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
REXO1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RGL4	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RHBDF2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RHOG	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RIN3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RNASE2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RNASE3	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RNF123	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RNF166	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RNF213	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ROGDI	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RP11-1143G9.4	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RP11-34P13.15	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RP11-34P13.16	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RP11-362F19.1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RP11-3P17.5	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RP11-750H9.5	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RP4-669L17.8	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RP5-1171I10.5	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RP6-159A1.4	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
RXRA	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
S100A12	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
S100A8	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
S100A9	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
S100P	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
S1PR4	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SAP25	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SCIMP	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SCO2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SECTM1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SELL	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SEMA4A	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SH3BP2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SHKBP1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SIDT2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SIGLEC10	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SIGLEC14	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SIGLEC5	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SIGLEC7	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SIGLEC9	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SIRPB1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SLAMF7	TH34_1350_S01	v8	v8_TH03_TH34_rollup	Elotuzumab,ELOTUZUMAB
SLC11A1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SLC25A37	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SLC2A6	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SLC4A1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SLC7A7	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SMAP2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SMIM24	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SP110	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
SPN	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
STK10	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
STX11	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
TBC1D2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
TMC8	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
TNFRSF1B	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
TNK2	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
TSPAN32	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
TYMP	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
UBXN11	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
UNC119	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
VASP	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
VSTM1	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
WARS	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
WAS	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ZBTB7B	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ZNF385A	TH34_1350_S01	v8	v8_TH03_TH34_rollup	
ABI3	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
AC009065.4	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
ACRBP	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
ADGRE2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
ADRBK1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
AHSP	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
ALAS2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
AOAH	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
APOBEC3A	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
ARAP1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
ARHGAP27	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
ARRB2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
ATP6V0C	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
AZU1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
BPI	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
C10orf54	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
C11orf21	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
C15orf39	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
C19orf38	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
C1orf162	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
C1orf228	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
C2CD2L	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
C5AR1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CA1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CAMP	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CCDC88B	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CD177	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CD300C	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CD300E	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CD300LF	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CD3E	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CD6	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CD8A	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CD8B	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CDA	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CEACAM3	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CEACAM8	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CECR1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CFP	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CITED4	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CLEC12A	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CLEC4E	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
COL17A1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
COTL1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CRTC2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CSK	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CST7	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CTD-2006K23.1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CTD-2370N5.3	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CTD-3193O13.13	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CTSG	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CUX1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CX3CR1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
CXCR2P1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
DEDD2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
DEFA1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
DEFA1B	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
DEFA3	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
DEFA4	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
DGKZ	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
DOK2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
ELANE	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
EPB42	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
EVI2B	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
FAM26F	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
FCAR	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
FCGR2C	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
FCGR3B	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
FCMR	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
FCN1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
FGD2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
FGFBP2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
FGL2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
FGR	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
GAPT	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
GBP5	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
GMIP	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
GPBAR1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
GRK6	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
GYPB	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
GZMB	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
GZMH	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
HBD	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
HBG1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
HBG2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
HBM	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
HK3	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
HSH2D	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
HSPA7	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
HVCN1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
IKZF1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
IL10RA	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
IL17RA	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
IRF5	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
IRF7	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
ITGAL	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
ITGAM	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
ITGB2-AS1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
KLF2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
KLF3	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LCN2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LGALS2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LILRA1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LILRA2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LILRA5	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LILRA6	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LILRB1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LILRB2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LILRB3	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LINC01272	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LRRC25	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LST1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LTA4H	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LTF	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
LYL1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MAP3K11	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MCEMP1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MEFV	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MIR142	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MMP8	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MNDA	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MOB3A	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MPEG1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MPO	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MS4A14	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MS4A3	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MSRB1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MYD88	TH34_1350_S01	v8	v11_TH03_TH34_rollup	Ibrutinib,IBRUTINIB
MYO1F	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
MYO1G	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
NADK	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
NAPA	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
NCF1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
NCF1B	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
NCF1C	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
NEAT1_2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
NFAM1	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
NFE2	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
NKG7	TH34_1350_S01	v8	v11_TH03_TH34_rollup	
