gene	Sample_ID	compendium_version	rollup_cohort	drugs
TOP3A	TH34_1447_S01	v9	pandisease	
AGBL5	TH34_1447_S01	v9	pandisease	
YY1	TH34_1447_S01	v9	pandisease	
OXA1L	TH34_1447_S01	v9	pandisease	
DACT1	TH34_1447_S01	v9	pandisease	
DNAAF5	TH34_1447_S01	v9	pandisease	
VPS45	TH34_1447_S01	v9	pandisease	
RBM8A	TH34_1447_S01	v9	pandisease	
CTPS1	TH34_1447_S01	v9	pandisease	
UTP11L	TH34_1447_S01	v9	pandisease	
PSMA6	TH34_1447_S01	v9	pandisease	BORTEZOMIB,CARFILZOMIB
FLII	TH34_1447_S01	v9	pandisease	
MORF4L2	TH34_1447_S01	v9	pandisease	
PDHA1	TH34_1447_S01	v9	pandisease	
TWIST1	TH34_1447_S01	v9	pandisease	
GALE	TH34_1447_S01	v9	pandisease	
MTERF4	TH34_1447_S01	v9	pandisease	
UCHL5	TH34_1447_S01	v9	pandisease	
RAD51C	TH34_1447_S01	v9	pandisease	
EBNA1BP2	TH34_1447_S01	v9	pandisease	
NAA10	TH34_1447_S01	v9	pandisease	
RRP36	TH34_1447_S01	v9	pandisease	
PBDC1	TH34_1447_S01	v9	pandisease	
PREB	TH34_1447_S01	v9	pandisease	
FARSB	TH34_1447_S01	v9	pandisease	
SRP68	TH34_1447_S01	v9	pandisease	
BLMH	TH34_1447_S01	v9	pandisease	
MYO19	TH34_1447_S01	v9	pandisease	
PPIH	TH34_1447_S01	v9	pandisease	
FAM136A	TH34_1447_S01	v9	pandisease	
ZMIZ2	TH34_1447_S01	v9	pandisease	
PREP	TH34_1447_S01	v9	pandisease	
PPIA	TH34_1447_S01	v9	pandisease	
HARS2	TH34_1447_S01	v9	pandisease	
TIMM9	TH34_1447_S01	v9	pandisease	
CYCS	TH34_1447_S01	v9	pandisease	
ALDH1A2	TH34_1447_S01	v9	pandisease	
ZNF814	TH34_1447_S01	v9	pandisease	
MRPL30	TH34_1447_S01	v9	pandisease	
ERVK3-1	TH34_1447_S01	v9	pandisease	
APEX1	TH34_1447_S01	v9	pandisease	
HNRNPA2B1	TH34_1447_S01	v9	pandisease	
IK	TH34_1447_S01	v9	pandisease	
PPP6R3	TH34_1447_S01	v9	pandisease	
PPP6R1	TH34_1447_S01	v9	pandisease	
INO80E	TH34_1447_S01	v9	pandisease	
RDH14	TH34_1447_S01	v9	pandisease	
FOXC1	TH34_1447_S01	v9	pandisease	
NDUFS6	TH34_1447_S01	v9	pandisease	
ILF2	TH34_1447_S01	v9	pandisease	
TM2D2	TH34_1447_S01	v9	pandisease	
NGDN	TH34_1447_S01	v9	pandisease	
AFG3L2	TH34_1447_S01	v9	pandisease	
DHX16	TH34_1447_S01	v9	pandisease	
CXorf56	TH34_1447_S01	v9	pandisease	
ZNF787	TH34_1447_S01	v9	pandisease	
MRPS9	TH34_1447_S01	v9	pandisease	
MRPS5	TH34_1447_S01	v9	pandisease	
ZNF444	TH34_1447_S01	v9	pandisease	
PTMA	TH34_1447_S01	v9	pandisease	
MAGED2	TH34_1447_S01	v9	pandisease	
C1orf35	TH34_1447_S01	v9	pandisease	
CCDC86	TH34_1447_S01	v9	pandisease	
DDX5	TH34_1447_S01	v9	pandisease	
CHTF8	TH34_1447_S01	v9	pandisease	
CCNC	TH34_1447_S01	v9	pandisease	
ELP2	TH34_1447_S01	v9	pandisease	
DES	TH34_1447_S01	v9	pandisease	
TBRG4	TH34_1447_S01	v9	pandisease	
SSU72	TH34_1447_S01	v9	pandisease	
ATAD3B	TH34_1447_S01	v9	pandisease	
ICT1	TH34_1447_S01	v9	pandisease	
FAM177A1	TH34_1447_S01	v9	pandisease	
MSTO1	TH34_1447_S01	v9	pandisease	
CHD8	TH34_1447_S01	v9	pandisease	
RP9	TH34_1447_S01	v9	pandisease	
BRMS1	TH34_1447_S01	v9	pandisease	
MRPL11	TH34_1447_S01	v9	pandisease	
RHNO1	TH34_1447_S01	v9	pandisease	
POLR2D	TH34_1447_S01	v9	pandisease	
PAK1IP1	TH34_1447_S01	v9	pandisease	
MIA3	TH34_1447_S01	v9	pandisease	
GET4	TH34_1447_S01	v9	pandisease	
SEC23A	TH34_1447_S01	v9	pandisease	
AP1G2	TH34_1447_S01	v9	pandisease	
ADGRA2	TH34_1447_S01	v9	pandisease	
TOX4	TH34_1447_S01	v9	pandisease	
IPO4	TH34_1447_S01	v9	pandisease	
TFPT	TH34_1447_S01	v9	pandisease	
RBM28	TH34_1447_S01	v9	pandisease	
KDM1A	TH34_1447_S01	v9	pandisease	
HNRNPH1	TH34_1447_S01	v9	pandisease	
CDC37	TH34_1447_S01	v9	pandisease	
HNRNPC	TH34_1447_S01	v9	pandisease	
REEP4	TH34_1447_S01	v9	pandisease	
NIFK	TH34_1447_S01	v9	pandisease	
PFDN6	TH34_1447_S01	v9	pandisease	
NUB1	TH34_1447_S01	v9	pandisease	
HMGA2	TH34_1447_S01	v9	pandisease	
CLPTM1L	TH34_1447_S01	v9	pandisease	
GGA2	TH34_1447_S01	v9	pandisease	
SEMA3A	TH34_1447_S01	v9	pandisease	
FHOD1	TH34_1447_S01	v9	pandisease	
ID2	TH34_1447_S01	v9	pandisease	
STOML2	TH34_1447_S01	v9	pandisease	
RP11-423H2.1	TH34_1447_S01	v9	pandisease	
PSMB5	TH34_1447_S01	v9	pandisease	Bortezomib,Carfilzomib,CARFILZOMIB,BORTEZOMIB
PSMB4	TH34_1447_S01	v9	pandisease	CARFILZOMIB,BORTEZOMIB
COA1	TH34_1447_S01	v9	pandisease	
PTH1R	TH34_1447_S01	v9	pandisease	
UTP6	TH34_1447_S01	v9	pandisease	
YAE1D1	TH34_1447_S01	v9	pandisease	
U2AF2	TH34_1447_S01	v9	pandisease	
SRP54	TH34_1447_S01	v9	pandisease	
CRABP2	TH34_1447_S01	v9	pandisease	
CD163L1	TH34_1447_S01	v9	pandisease	
GMPR2	TH34_1447_S01	v9	pandisease	
ACOT13	TH34_1447_S01	v9	pandisease	
PABPN1	TH34_1447_S01	v9	pandisease	
DNMT3A	TH34_1447_S01	v9	pandisease	IDARUBICIN,DECITABINE,Decitabine
GTF2H4	TH34_1447_S01	v9	pandisease	
DMKN	TH34_1447_S01	v9	pandisease	
GPC3	TH34_1447_S01	v9	pandisease	
SSBP1	TH34_1447_S01	v9	pandisease	
SNRPC	TH34_1447_S01	v9	pandisease	
DAZAP1	TH34_1447_S01	v9	pandisease	
RPL26L1	TH34_1447_S01	v9	pandisease	
UPF3B	TH34_1447_S01	v9	pandisease	
DKC1	TH34_1447_S01	v9	pandisease	
ARF1	TH34_1447_S01	v9	pandisease	
SLC4A1AP	TH34_1447_S01	v9	pandisease	
HSF1	TH34_1452_S01	v9	pandisease	
SNORA22	TH34_1452_S01	v9	pandisease	
MYO19	TH34_1452_S01	v9	pandisease	
FN3K	TH34_1452_S01	v9	pandisease	
REXO1	TH34_1452_S01	v9	pandisease	
TPBG	TH34_1452_S01	v9	pandisease	
SRSF11	TH34_1452_S01	v9	pandisease	
FKBP2	TH34_1452_S01	v9	pandisease	
L1CAM	TH34_1452_S01	v9	pandisease	
CACNA1H	TH34_1452_S01	v9	pandisease	
CACNA1I	TH34_1452_S01	v9	pandisease	
KIAA0907	TH34_1452_S01	v9	pandisease	
ADAMTS2	TH34_1452_S01	v9	pandisease	
FMNL3	TH34_1452_S01	v9	pandisease	
NFE2L1	TH34_1452_S01	v9	pandisease	
SFSWAP	TH34_1452_S01	v9	pandisease	
RP11-242D8.3	TH34_1452_S01	v9	pandisease	
TESK1	TH34_1452_S01	v9	pandisease	
RP11-616M22.12	TH34_1452_S01	v9	pandisease	
SLC12A7	TH34_1452_S01	v9	pandisease	
PTP4A3	TH34_1452_S01	v9	pandisease	CETUXIMAB
DKC1	TH34_1452_S01	v9	pandisease	
NUP214	TH34_1452_S01	v9	pandisease	
RELA	TH34_1452_S01	v9	pandisease	
DYRK1B	TH34_1452_S01	v9	pandisease	
METTL17	TH34_1452_S01	v9	pandisease	
TTLL10	TH34_1452_S01	v9	pandisease	
FAM131A	TH34_1452_S01	v9	pandisease	
OSGEP	TH34_1452_S01	v9	pandisease	
NSRP1	TH34_1452_S01	v9	pandisease	
Y_RNA	TH34_1452_S01	v9	pandisease	
SP2	TH34_1452_S01	v9	pandisease	
PER1	TH34_1452_S01	v9	pandisease	
NR2C1	TH34_1452_S01	v9	pandisease	
BRINP2	TH34_1452_S01	v9	pandisease	
INPP5A	TH34_1452_S01	v9	pandisease	
PCGF5	TH34_1452_S01	v9	pandisease	
UCKL1	TH34_1452_S01	v9	pandisease	
USP5	TH34_1452_S01	v9	pandisease	
RP4-613B23.5	TH34_1452_S01	v9	pandisease	
RP11-386G11.10	TH34_1452_S01	v9	pandisease	
CTD-2545G14.4	TH34_1452_S01	v9	pandisease	
ANGPTL6	TH34_1452_S01	v9	pandisease	
ADGRG2	TH34_1452_S01	v9	pandisease	
GUCY1B2	TH34_1452_S01	v9	pandisease	
TSNARE1	TH34_1452_S01	v9	pandisease	
CCDC84	TH34_1452_S01	v9	pandisease	
PRSS35	TH34_1452_S01	v9	pandisease	
WNT7B	TH34_1452_S01	v9	pandisease	
MYO3A	TH34_1452_S01	v9	pandisease	
WDR90	TH34_1452_S01	v9	pandisease	
HMGN3	TH34_1452_S01	v9	pandisease	
FBP2	TH34_1452_S01	v9	pandisease	
MAMDC4	TH34_1452_S01	v9	pandisease	
RNF212	TH34_1452_S01	v9	pandisease	
CRTC1	TH34_1452_S01	v9	pandisease	
CRTC2	TH34_1452_S01	v9	pandisease	
ARHGAP4	TH34_1452_S01	v9	pandisease	
BAZ2A	TH34_1452_S01	v9	pandisease	
PNMA3	TH34_1452_S01	v9	pandisease	
PRRT2	TH34_1452_S01	v9	pandisease	BRYOSTATIN
CHKB	TH34_1452_S01	v9	pandisease	
ADAMTSL2	TH34_1452_S01	v9	pandisease	
CHD5	TH34_1452_S01	v9	pandisease	
ADAMTSL4	TH34_1452_S01	v9	pandisease	
DDX5	TH34_1452_S01	v9	pandisease	
DGAT1	TH34_1452_S01	v9	pandisease	
USP40	TH34_1452_S01	v9	pandisease	
AP003041.1	TH34_1452_S01	v9	pandisease	
PLCH2	TH34_1452_S01	v9	pandisease	
UNC119	TH34_1452_S01	v9	pandisease	
CTD-2537I9.12	TH34_1452_S01	v9	pandisease	
DIO2	TH34_1452_S01	v9	pandisease	
TNS1	TH34_1452_S01	v9	pandisease	
DLX1	TH34_1452_S01	v9	pandisease	
GNG3	TH34_1452_S01	v9	pandisease	
ZNF185	TH34_1452_S01	v9	pandisease	
RAB7A	TH34_1452_S01	v9	pandisease	
RP11-618K13.2	TH34_1452_S01	v9	pandisease	
AC008623.1	TH34_1452_S01	v9	pandisease	
EPHB4	TH34_1452_S01	v9	pandisease	TESEVATINIB,XL647
FAM118A	TH34_1452_S01	v9	pandisease	
ACSF3	TH34_1452_S01	v9	pandisease	
AL662801.1	TH34_1452_S01	v9	pandisease	
CTD-2587H19.2	TH34_1452_S01	v9	pandisease	
RIMKLB	TH34_1452_S01	v9	pandisease	
GALNT9	TH34_1452_S01	v9	pandisease	
SCMH1	TH34_1452_S01	v9	pandisease	
ZNF589	TH34_1452_S01	v9	pandisease	
RP11-223I10.1	TH34_1452_S01	v9	pandisease	
LMX1B	TH34_1452_S01	v9	pandisease	
ABTB1	TH34_1452_S01	v9	pandisease	
ASPSCR1	TH34_1452_S01	v9	pandisease	
NOTUM	TH34_1452_S01	v9	pandisease	
SRRT	TH34_1452_S01	v9	pandisease	
PPP1R2	TH34_1452_S01	v9	pandisease	
ST8SIA2	TH34_1452_S01	v9	pandisease	
XAB2	TH34_1452_S01	v9	pandisease	
FBRS	TH34_1452_S01	v9	pandisease	
CASKIN2	TH34_1452_S01	v9	pandisease	
FBXO31	TH34_1452_S01	v9	pandisease	
RNPC3	TH34_1452_S01	v9	pandisease	
RP11-158M2.3	TH34_1452_S01	v9	pandisease	
HES3	TH34_1452_S01	v9	pandisease	
CDKAL1	TH34_1452_S01	v9	pandisease	
CIR1	TH34_1452_S01	v9	pandisease	
HDAC4	TH34_1452_S01	v9	pandisease	VORINOSTAT,ROMIDEPSIN,BELINOSTAT,PANOBINOSTAT,Romidepsin
RP13-870H17.3	TH34_1452_S01	v9	pandisease	
TBX1	TH34_1452_S01	v9	pandisease	
ADAM33	TH34_1452_S01	v9	pandisease	
SH3BP2	TH34_1452_S01	v9	pandisease	
CBX8	TH34_1452_S01	v9	pandisease	
NOL4L	TH34_1452_S01	v9	pandisease	
STAT2	TH34_1452_S01	v9	pandisease	
ZNF385C	TH34_1452_S01	v9	pandisease	
MTA1	TH34_1452_S01	v9	pandisease	
CACNB1	TH34_1452_S01	v9	pandisease	
TPSG1	TH34_1452_S01	v9	pandisease	
ADAP1	TH34_1452_S01	v9	pandisease	
RBM17	TH34_1452_S01	v9	pandisease	
ELL3	TH34_1452_S01	v9	pandisease	
TSPAN33	TH34_1452_S01	v9	pandisease	
FOXG1	TH34_1452_S01	v9	pandisease	
ELN	TH34_1452_S01	v9	pandisease	
MTSS1L	TH34_1452_S01	v9	pandisease	
COMP	TH34_1452_S01	v9	pandisease	
CELSR3	TH34_1452_S01	v9	pandisease	
C17orf85	TH34_1452_S01	v9	pandisease	
AC009065.4	TH34_1452_S01	v9	pandisease	
WDR60	TH34_1452_S01	v9	pandisease	
SRPK3	TH34_1452_S01	v9	pandisease	
GPR153	TH34_1452_S01	v9	pandisease	
MAP2K3	TH34_1452_S01	v9	pandisease	GDC-0973,AZD6244,BAY869766,MEK162,TRAMETINIB,SELUMETINIB,PD 0325901,DABRAFENIB MESYLATE
ZFYVE21	TH34_1452_S01	v9	pandisease	
ANKZF1	TH34_1452_S01	v9	pandisease	
ITFG2	TH34_1452_S01	v9	pandisease	
IDUA	TH34_1452_S01	v9	pandisease	
GAREML	TH34_1452_S01	v9	pandisease	
MICALL2	TH34_1452_S01	v9	pandisease	
RP11-138I1.4	TH34_1452_S01	v9	pandisease	
CYP27C1	TH34_1452_S01	v9	pandisease	
PRKACA	TH34_1452_S01	v9	pandisease	
MCMBP	TH34_1452_S01	v9	pandisease	
ZDHHC8	TH34_1452_S01	v9	pandisease	
CIZ1	TH34_1452_S01	v9	pandisease	
LENG8	TH34_1452_S01	v9	pandisease	
CASZ1	TH34_1452_S01	v9	pandisease	
GPSM1	TH34_1452_S01	v9	pandisease	
RBM6	TH34_1452_S01	v9	pandisease	
RP11-575L7.8	TH34_1452_S01	v9	pandisease	
PRDX5	TH34_1452_S01	v9	pandisease	
MSH5	TH34_1452_S01	v9	pandisease	
MTERF4	TH34_1452_S01	v9	pandisease	
TLX1	TH34_1452_S01	v9	pandisease	
CORO1B	TH34_1452_S01	v9	pandisease	
DOC2B	TH34_1452_S01	v9	pandisease	
TRMT2A	TH34_1452_S01	v9	pandisease	
BMPER	TH34_1452_S01	v9	pandisease	
RP13-766D20.4	TH34_1452_S01	v9	pandisease	
BCL9L	TH34_1452_S01	v9	pandisease	
CAMSAP3	TH34_1452_S01	v9	pandisease	
P2RX5	TH34_1452_S01	v9	pandisease	
RNF31	TH34_1452_S01	v9	pandisease	
SEL1L3	TH34_1452_S01	v9	pandisease	
RAP1GAP	TH34_1452_S01	v9	pandisease	
IDH3G	TH34_1452_S01	v9	pandisease	
GAS8	TH34_1452_S01	v9	pandisease	
NAA40	TH34_1452_S01	v9	pandisease	
SLC9A3R1	TH34_1452_S01	v9	pandisease	
RGL2	TH34_1452_S01	v9	pandisease	
MLLT1	TH34_1452_S01	v9	pandisease	
KCNK3	TH34_1452_S01	v9	pandisease	
DPP9	TH34_1452_S01	v9	pandisease	
NPIPB3	TH34_1452_S01	v9	pandisease	
MBD6	TH34_1452_S01	v9	pandisease	
PCP4L1	TH34_1452_S01	v9	pandisease	
PLXNB2	TH34_1452_S01	v9	pandisease	
ECEL1	TH34_1452_S01	v9	pandisease	
RP11-1246C19.1	TH34_1452_S01	v9	pandisease	
MUC1	TH34_1452_S01	v9	pandisease	
SRSF5	TH34_1452_S01	v9	pandisease	
INTS1	TH34_1452_S01	v9	pandisease	
LTBP3	TH34_1452_S01	v9	pandisease	
KRI1	TH34_1452_S01	v9	pandisease	
TTLL3	TH34_1452_S01	v9	pandisease	
MSI1	TH34_1452_S01	v9	pandisease	
MDC1	TH34_1452_S01	v9	pandisease	
CROCC	TH34_1452_S01	v9	pandisease	
MYO15B	TH34_1452_S01	v9	pandisease	
U2AF1L4	TH34_1452_S01	v9	pandisease	
GOLGA2	TH34_1452_S01	v9	pandisease	
FPGS	TH34_1452_S01	v9	pandisease	
AL603831.1	TH34_1452_S01	v9	pandisease	
PBX2	TH34_1452_S01	v9	pandisease	
ANKRD65	TH34_1452_S01	v9	pandisease	
RP11-274B21.2	TH34_1452_S01	v9	pandisease	
EXOC7	TH34_1452_S01	v9	pandisease	
PCBP1-AS1	TH34_1452_S01	v9	pandisease	
CERK	TH34_1452_S01	v9	pandisease	
ASNSD1	TH34_1452_S01	v9	pandisease	
PNN	TH34_1452_S01	v9	pandisease	
WIPF2	TH34_1452_S01	v9	pandisease	
MYO7A	TH34_1452_S01	v9	pandisease	
GLCCI1	TH34_1452_S01	v9	pandisease	
HSF1	TH34_1455_S01	v9	pandisease	
ZDHHC17	TH34_1455_S01	v9	pandisease	
IFT27	TH34_1455_S01	v9	pandisease	
IFT20	TH34_1455_S01	v9	pandisease	
NCBP1	TH34_1455_S01	v9	pandisease	
PPAP2A	TH34_1455_S01	v9	pandisease	
TMCO1	TH34_1455_S01	v9	pandisease	
ARMC3	TH34_1455_S01	v9	pandisease	
CH17-232I21.1	TH34_1455_S01	v9	pandisease	
HIPK1	TH34_1455_S01	v9	pandisease	
CCDC146	TH34_1455_S01	v9	pandisease	
AC159540.1	TH34_1455_S01	v9	pandisease	
SQLE	TH34_1455_S01	v9	pandisease	
SMG7	TH34_1455_S01	v9	pandisease	
SUPT5H	TH34_1455_S01	v9	pandisease	
COPRS	TH34_1455_S01	v9	pandisease	
PRNP	TH34_1455_S01	v9	pandisease	
C14orf159	TH34_1455_S01	v9	pandisease	
ZC3H14	TH34_1455_S01	v9	pandisease	
LSP1	TH34_1455_S01	v9	pandisease	
DOC2A	TH34_1455_S01	v9	pandisease	
GALNT16	TH34_1455_S01	v9	pandisease	
NPR2	TH34_1455_S01	v9	pandisease	
WRB	TH34_1455_S01	v9	pandisease	
PRR29	TH34_1455_S01	v9	pandisease	
SLC38A3	TH34_1455_S01	v9	pandisease	
SCCPDH	TH34_1455_S01	v9	pandisease	
CRB2	TH34_1455_S01	v9	pandisease	
IWS1	TH34_1455_S01	v9	pandisease	
FXR1	TH34_1455_S01	v9	pandisease	
RP11-424M24.5	TH34_1455_S01	v9	pandisease	
DFNA5	TH34_1455_S01	v9	pandisease	
IQCG	TH34_1455_S01	v9	pandisease	
IQCD	TH34_1455_S01	v9	pandisease	
LMNTD1	TH34_1455_S01	v9	pandisease	
CEP83	TH34_1455_S01	v9	pandisease	
CXCL12	TH34_1455_S01	v9	pandisease	
CNDP2	TH34_1455_S01	v9	pandisease	
STRBP	TH34_1455_S01	v9	pandisease	
TEX9	TH34_1455_S01	v9	pandisease	
TUBB4B	TH34_1455_S01	v9	pandisease	
EIF2D	TH34_1455_S01	v9	pandisease	
FAM183A	TH34_1455_S01	v9	pandisease	
AKAP9	TH34_1455_S01	v9	pandisease	
TCF15	TH34_1455_S01	v9	pandisease	
ZSCAN18	TH34_1455_S01	v9	pandisease	
COLEC12	TH34_1455_S01	v9	pandisease	
STK38L	TH34_1455_S01	v9	pandisease	
ARHGAP18	TH34_1455_S01	v9	pandisease	
ATP6V1D	TH34_1455_S01	v9	pandisease	
LGR6	TH34_1455_S01	v9	pandisease	
HMGN3	TH34_1455_S01	v9	pandisease	
ALDH3A2	TH34_1455_S01	v9	pandisease	
ALDH3A1	TH34_1455_S01	v9	pandisease	
TP73	TH34_1455_S01	v9	pandisease	
AC027612.6	TH34_1455_S01	v9	pandisease	
DNAI1	TH34_1455_S01	v9	pandisease	
DNAI2	TH34_1455_S01	v9	pandisease	
WDR49	TH34_1455_S01	v9	pandisease	
CETN3	TH34_1455_S01	v9	pandisease	
CETN2	TH34_1455_S01	v9	pandisease	
AC132217.4	TH34_1455_S01	v9	pandisease	
DYNC2LI1	TH34_1455_S01	v9	pandisease	
FOXJ1	TH34_1455_S01	v9	pandisease	
IFT74	TH34_1455_S01	v9	pandisease	
DPCD	TH34_1455_S01	v9	pandisease	
TMEM123	TH34_1455_S01	v9	pandisease	
CCDC57	TH34_1455_S01	v9	pandisease	
SENP6	TH34_1455_S01	v9	pandisease	
C9orf72	TH34_1455_S01	v9	pandisease	
SENP2	TH34_1455_S01	v9	pandisease	
RP11-863K10.4	TH34_1455_S01	v9	pandisease	
CBY1	TH34_1455_S01	v9	pandisease	
LRRC74B	TH34_1455_S01	v9	pandisease	
ZDHHC1	TH34_1455_S01	v9	pandisease	
RPS6KA2	TH34_1455_S01	v9	pandisease	
ERLIN2	TH34_1455_S01	v9	pandisease	
CALM1	TH34_1455_S01	v9	pandisease	
ZNF423	TH34_1455_S01	v9	pandisease	
FLNB	TH34_1455_S01	v9	pandisease	
EFCAB1	TH34_1455_S01	v9	pandisease	
C9orf116	TH34_1455_S01	v9	pandisease	
C8orf34	TH34_1455_S01	v9	pandisease	
EFCAB2	TH34_1455_S01	v9	pandisease	
SDCCAG8	TH34_1455_S01	v9	pandisease	
MIR34C	TH34_1455_S01	v9	pandisease	
GOLPH3L	TH34_1455_S01	v9	pandisease	
TNFRSF10B	TH34_1455_S01	v9	pandisease	APOMAB,DULANERMIN,LEXATUMUMAB,RHAPO2L/TRAIL,LBY135,CONATUMUMAB
AKAP14	TH34_1455_S01	v9	pandisease	
CCDC181	TH34_1455_S01	v9	pandisease	
CCDC180	TH34_1455_S01	v9	pandisease	
EFHC1	TH34_1455_S01	v9	pandisease	
IRF2BP2	TH34_1455_S01	v9	pandisease	
CRYZL1	TH34_1455_S01	v9	pandisease	
DNALI1	TH34_1455_S01	v9	pandisease	
LLNLF-187D8.1	TH34_1455_S01	v9	pandisease	
TM9SF1	TH34_1455_S01	v9	pandisease	
CMSS1	TH34_1455_S01	v9	pandisease	
TM9SF2	TH34_1455_S01	v9	pandisease	
DDB1	TH34_1455_S01	v9	pandisease	
ERICH3	TH34_1455_S01	v9	pandisease	
P4HTM	TH34_1455_S01	v9	pandisease	
C15orf26	TH34_1455_S01	v9	pandisease	
LAMA3	TH34_1455_S01	v9	pandisease	
OSCP1	TH34_1455_S01	v9	pandisease	
PSMD9	TH34_1455_S01	v9	pandisease	CARFILZOMIB,BORTEZOMIB
CEP41	TH34_1455_S01	v9	pandisease	
SS18	TH34_1455_S01	v9	pandisease	
ALDH9A1	TH34_1455_S01	v9	pandisease	
FRMPD2	TH34_1455_S01	v9	pandisease	
LEF1	TH34_1455_S01	v9	pandisease	
WDR60	TH34_1455_S01	v9	pandisease	
YAP1	TH34_1455_S01	v9	pandisease	
SREK1	TH34_1455_S01	v9	pandisease	
GEMIN8	TH34_1455_S01	v9	pandisease	
NME7	TH34_1455_S01	v9	pandisease	
C6orf118	TH34_1455_S01	v9	pandisease	
AK1	TH34_1455_S01	v9	pandisease	
MICALL2	TH34_1455_S01	v9	pandisease	
AK7	TH34_1455_S01	v9	pandisease	
CCDC113	TH34_1455_S01	v9	pandisease	
SPAG16	TH34_1455_S01	v9	pandisease	
SPAG17	TH34_1455_S01	v9	pandisease	
MDH1B	TH34_1455_S01	v9	pandisease	
ABCA5	TH34_1455_S01	v9	pandisease	
C4orf47	TH34_1455_S01	v9	pandisease	
MLLT4	TH34_1455_S01	v9	pandisease	
SRRT	TH34_1455_S01	v9	pandisease	
SWI5	TH34_1455_S01	v9	pandisease	
ZMYND12	TH34_1455_S01	v9	pandisease	
ERBB2	TH34_1455_S01	v9	pandisease	CAPECITABINE,TYKERB,Capecitabine,MUBRITINIB,T-DM1,HERCEPTIN,Afatinib,ADO-TRASTUZUMAB EMTANSINE,trastuzumab,TAK165,AC480,TRASTUZUMAB EMTANSINE,HKI-272,Poziotinib,BMS-690514,CANERTINIB,BIBW 2992,Neratinib,Gefitinib,GW2016,PICTILISIB,IRINOTECAN,AEE788,DOCETAXEL,Lapatinib,ARRY-380,IRESSA,XL647,Trastuzumab emtansine,poziotinib,AEE-788,PLATINUM,Docetaxel,Canertinib,TESEVATINIB,BMS-599626,Ado-trastuzumab emtansine,LAPATINIB,PERTUZUMAB,Trastuzumab,Dacomitinib,AC-480,RAPAMYCIN (SIROLIMUS),trastuzumab emtansine,Cetuximab,CETUXIMAB,GDC-0941,NERATINIB,LAPATINIB DITOSYLATE,Pertuzumab,GEFITINIB,AFATINIB,Irbinitinib,TRASTUZUMAB,DACOMITINIB,Ado-Trastuzumab Emtansine,ARRY380,POZIOTINIB,PELITINIB
RBM5	TH34_1455_S01	v9	pandisease	
LAPTM4A	TH34_1455_S01	v9	pandisease	
FLCN	TH34_1455_S01	v9	pandisease	
TMEM254	TH34_1455_S01	v9	pandisease	
CFAP126	TH34_1455_S01	v9	pandisease	
CAT	TH34_1455_S01	v9	pandisease	
PDDC1	TH34_1455_S01	v9	pandisease	
SLC40A1	TH34_1455_S01	v9	pandisease	
BIN3	TH34_1455_S01	v9	pandisease	
CCDC42B	TH34_1455_S01	v9	pandisease	
IFT80	TH34_1455_S01	v9	pandisease	
GAS8	TH34_1455_S01	v9	pandisease	
ANKRD42	TH34_1455_S01	v9	pandisease	
NUDC	TH34_1455_S01	v9	pandisease	
ESYT1	TH34_1455_S01	v9	pandisease	
IFT88	TH34_1455_S01	v9	pandisease	
SKA2	TH34_1455_S01	v9	pandisease	
DYNLRB2	TH34_1455_S01	v9	pandisease	
LRRIQ1	TH34_1455_S01	v9	pandisease	
PRKRA	TH34_1455_S01	v9	pandisease	
HSD17B4	TH34_1455_S01	v9	pandisease	
TTLL4	TH34_1455_S01	v9	pandisease	
TTLL7	TH34_1455_S01	v9	pandisease	
LTBP1	TH34_1455_S01	v9	pandisease	
UXS1	TH34_1455_S01	v9	pandisease	
CD46	TH34_1455_S01	v9	pandisease	
TTLL9	TH34_1455_S01	v9	pandisease	
LINC00094	TH34_1455_S01	v9	pandisease	
FAM216B	TH34_1455_S01	v9	pandisease	
ABR	TH34_1455_S01	v9	pandisease	
PSMA3-AS1	TH34_1455_S01	v9	pandisease	
TOB1	TH34_1455_S01	v9	pandisease	
PLA2G4A	TH34_1455_S01	v9	pandisease	
DEDD	TH34_1455_S01	v9	pandisease	
SNW1	TH34_1455_S01	v9	pandisease	
EXOC5	TH34_1455_S01	v9	pandisease	
IFT172	TH34_1455_S01	v9	pandisease	
IFT81	TH34_1455_S01	v9	pandisease	
DZIP1L	TH34_1455_S01	v9	pandisease	
CA4	TH34_1455_S01	v9	pandisease	
WDR78	TH34_1455_S01	v9	pandisease	
MAP3K12	TH34_1455_S01	v9	pandisease	
MAP3K19	TH34_1455_S01	v9	pandisease	
DNAL4	TH34_1455_S01	v9	pandisease	
EWSR1	TH34_1455_S01	v9	pandisease	
DNAL1	TH34_1455_S01	v9	pandisease	
RSPH4A	TH34_1455_S01	v9	pandisease	
AHCTF1	TH34_1455_S01	v9	pandisease	
RPGR	TH34_1455_S01	v9	pandisease	
CFAP70	TH34_1455_S01	v9	pandisease	
ANKRD13D	TH34_1455_S01	v9	pandisease	
RIBC1	TH34_1455_S01	v9	pandisease	
SF1	TH34_1455_S01	v9	pandisease	
IKBKB	TH34_1455_S01	v9	pandisease	
IQCK	TH34_1455_S01	v9	pandisease	
LRRC43	TH34_1455_S01	v9	pandisease	
TNRC6C	TH34_1455_S01	v9	pandisease	
LRRC46	TH34_1455_S01	v9	pandisease	
