gene	Sample_ID	compendium_version	rollup_cohort
CFAP53	TH34_1455_S01	v9	lowstringency_pd_outliers
CFAP57	TH34_1455_S01	v9	lowstringency_pd_outliers
CFAP61	TH34_1455_S01	v9	lowstringency_pd_outliers
CFAP69	TH34_1455_S01	v9	lowstringency_pd_outliers
CFAP70	TH34_1455_S01	v9	lowstringency_pd_outliers
CFAP74	TH34_1455_S01	v9	lowstringency_pd_outliers
CFAP99	TH34_1455_S01	v9	lowstringency_pd_outliers
CH17-13I23.3	TH34_1455_S01	v9	lowstringency_pd_outliers
CH17-232I21.1	TH34_1455_S01	v9	lowstringency_pd_outliers
CHD1L	TH34_1455_S01	v9	lowstringency_pd_outliers
CHORDC1	TH34_1455_S01	v9	lowstringency_pd_outliers
CHURC1	TH34_1455_S01	v9	lowstringency_pd_outliers
CIPC	TH34_1455_S01	v9	lowstringency_pd_outliers
CIR1	TH34_1455_S01	v9	lowstringency_pd_outliers
CIT	TH34_1455_S01	v9	lowstringency_pd_outliers
CLEC3B	TH34_1455_S01	v9	lowstringency_pd_outliers
CLHC1	TH34_1455_S01	v9	lowstringency_pd_outliers
CLK2	TH34_1455_S01	v9	lowstringency_pd_outliers
CLN5	TH34_1455_S01	v9	lowstringency_pd_outliers
CLUAP1	TH34_1455_S01	v9	lowstringency_pd_outliers
CMSS1	TH34_1455_S01	v9	lowstringency_pd_outliers
CNDP2	TH34_1455_S01	v9	lowstringency_pd_outliers
CNOT1	TH34_1455_S01	v9	lowstringency_pd_outliers
COL16A1	TH34_1455_S01	v9	lowstringency_pd_outliers
COL18A1	TH34_1455_S01	v9	lowstringency_pd_outliers
COL21A1	TH34_1455_S01	v9	lowstringency_pd_outliers
COL4A5	TH34_1455_S01	v9	lowstringency_pd_outliers
COL5A3	TH34_1455_S01	v9	lowstringency_pd_outliers
COLEC12	TH34_1455_S01	v9	lowstringency_pd_outliers
COLQ	TH34_1455_S01	v9	lowstringency_pd_outliers
COPA	TH34_1455_S01	v9	lowstringency_pd_outliers
COPB1	TH34_1455_S01	v9	lowstringency_pd_outliers
COPRS	TH34_1455_S01	v9	lowstringency_pd_outliers
COQ4	TH34_1455_S01	v9	lowstringency_pd_outliers
COX11	TH34_1455_S01	v9	lowstringency_pd_outliers
CPNE2	TH34_1455_S01	v9	lowstringency_pd_outliers
CRB2	TH34_1455_S01	v9	lowstringency_pd_outliers
CRIP1	TH34_1455_S01	v9	lowstringency_pd_outliers
CROCC	TH34_1455_S01	v9	lowstringency_pd_outliers
CROCC2	TH34_1455_S01	v9	lowstringency_pd_outliers
CRYZL1	TH34_1455_S01	v9	lowstringency_pd_outliers
CSPG4	TH34_1455_S01	v9	lowstringency_pd_outliers
CSPP1	TH34_1455_S01	v9	lowstringency_pd_outliers
CSTB	TH34_1455_S01	v9	lowstringency_pd_outliers
CSTF3	TH34_1455_S01	v9	lowstringency_pd_outliers
CTC-260F20.3	TH34_1455_S01	v9	lowstringency_pd_outliers
CUL3	TH34_1455_S01	v9	lowstringency_pd_outliers
CUL4A	TH34_1455_S01	v9	lowstringency_pd_outliers
CXCL12	TH34_1455_S01	v9	lowstringency_pd_outliers
CYB561	TH34_1455_S01	v9	lowstringency_pd_outliers
CYB561A3	TH34_1455_S01	v9	lowstringency_pd_outliers
CYB5D1	TH34_1455_S01	v9	lowstringency_pd_outliers
CYB5R1	TH34_1455_S01	v9	lowstringency_pd_outliers
CYSTM1	TH34_1455_S01	v9	lowstringency_pd_outliers
DAAM1	TH34_1455_S01	v9	lowstringency_pd_outliers
DALRD3	TH34_1455_S01	v9	lowstringency_pd_outliers
DAW1	TH34_1455_S01	v9	lowstringency_pd_outliers
DCAF8	TH34_1455_S01	v9	lowstringency_pd_outliers
DDB1	TH34_1455_S01	v9	lowstringency_pd_outliers
DDB2	TH34_1455_S01	v9	lowstringency_pd_outliers
DDX17	TH34_1455_S01	v9	lowstringency_pd_outliers
DDX42	TH34_1455_S01	v9	lowstringency_pd_outliers
DDX5	TH34_1455_S01	v9	lowstringency_pd_outliers
DEDD	TH34_1455_S01	v9	lowstringency_pd_outliers
DENND6B	TH34_1455_S01	v9	lowstringency_pd_outliers
DERL2	TH34_1455_S01	v9	lowstringency_pd_outliers
DFNA5	TH34_1455_S01	v9	lowstringency_pd_outliers
DHX40	TH34_1455_S01	v9	lowstringency_pd_outliers
DLEC1	TH34_1455_S01	v9	lowstringency_pd_outliers
DLGAP1-AS1	TH34_1455_S01	v9	lowstringency_pd_outliers
DMKN	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAAF1	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAAF3	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAH1	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAH11	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAH12	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAH2	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAH3	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAH7	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAH9	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAI1	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAI2	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAJA1	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAJB13	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAJB4	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAJC10	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAL1	TH34_1455_S01	v9	lowstringency_pd_outliers
DNAL4	TH34_1455_S01	v9	lowstringency_pd_outliers
DNALI1	TH34_1455_S01	v9	lowstringency_pd_outliers
DOC2A	TH34_1455_S01	v9	lowstringency_pd_outliers
DPCD	TH34_1455_S01	v9	lowstringency_pd_outliers
DPY30	TH34_1455_S01	v9	lowstringency_pd_outliers
DRC1	TH34_1455_S01	v9	lowstringency_pd_outliers
DRC7	TH34_1455_S01	v9	lowstringency_pd_outliers
DTHD1	TH34_1455_S01	v9	lowstringency_pd_outliers
DUSP14	TH34_1455_S01	v9	lowstringency_pd_outliers
DUSP3	TH34_1455_S01	v9	lowstringency_pd_outliers
DYDC2	TH34_1455_S01	v9	lowstringency_pd_outliers
DYNC2H1	TH34_1455_S01	v9	lowstringency_pd_outliers
DYNC2LI1	TH34_1455_S01	v9	lowstringency_pd_outliers
DYNLL1	TH34_1455_S01	v9	lowstringency_pd_outliers
DYNLRB2	TH34_1455_S01	v9	lowstringency_pd_outliers
DYX1C1	TH34_1455_S01	v9	lowstringency_pd_outliers
DZIP1	TH34_1455_S01	v9	lowstringency_pd_outliers
DZIP1L	TH34_1455_S01	v9	lowstringency_pd_outliers
DZIP3	TH34_1455_S01	v9	lowstringency_pd_outliers
ECHDC2	TH34_1455_S01	v9	lowstringency_pd_outliers
ECM2	TH34_1455_S01	v9	lowstringency_pd_outliers
EFCAB1	TH34_1455_S01	v9	lowstringency_pd_outliers
EFCAB10	TH34_1455_S01	v9	lowstringency_pd_outliers
EFCAB12	TH34_1455_S01	v9	lowstringency_pd_outliers
EFCAB2	TH34_1455_S01	v9	lowstringency_pd_outliers
EFHC1	TH34_1455_S01	v9	lowstringency_pd_outliers
EFHC2	TH34_1455_S01	v9	lowstringency_pd_outliers
EHBP1L1	TH34_1455_S01	v9	lowstringency_pd_outliers
EIF2D	TH34_1455_S01	v9	lowstringency_pd_outliers
EIF4E	TH34_1455_S01	v9	lowstringency_pd_outliers
EIF4G3	TH34_1455_S01	v9	lowstringency_pd_outliers
ELAVL1	TH34_1455_S01	v9	lowstringency_pd_outliers
ELN	TH34_1455_S01	v9	lowstringency_pd_outliers
EMD	TH34_1455_S01	v9	lowstringency_pd_outliers
ENKD1	TH34_1455_S01	v9	lowstringency_pd_outliers
ENKUR	TH34_1455_S01	v9	lowstringency_pd_outliers
ENOSF1	TH34_1455_S01	v9	lowstringency_pd_outliers
ENPP5	TH34_1455_S01	v9	lowstringency_pd_outliers
ENSA	TH34_1455_S01	v9	lowstringency_pd_outliers
ENTPD2	TH34_1455_S01	v9	lowstringency_pd_outliers
EPHX2	TH34_1455_S01	v9	lowstringency_pd_outliers
ERBB2	TH34_1455_S01	v9	lowstringency_pd_outliers
ERF	TH34_1455_S01	v9	lowstringency_pd_outliers
ERGIC3	TH34_1455_S01	v9	lowstringency_pd_outliers
ERI3	TH34_1455_S01	v9	lowstringency_pd_outliers
ERICH3	TH34_1455_S01	v9	lowstringency_pd_outliers
ERLIN2	TH34_1455_S01	v9	lowstringency_pd_outliers
ESYT1	TH34_1455_S01	v9	lowstringency_pd_outliers
ETF1	TH34_1455_S01	v9	lowstringency_pd_outliers
EWSR1	TH34_1455_S01	v9	lowstringency_pd_outliers
EXD3	TH34_1455_S01	v9	lowstringency_pd_outliers
EXOC5	TH34_1455_S01	v9	lowstringency_pd_outliers
F11R	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM118A	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM131A	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM160B2	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM166B	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM174A	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM179A	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM183A	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM187A	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM216B	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM219B	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM229B	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM53C	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM81B	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM92A1	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM92B	TH34_1455_S01	v9	lowstringency_pd_outliers
FAM98A	TH34_1455_S01	v9	lowstringency_pd_outliers
FANK1	TH34_1455_S01	v9	lowstringency_pd_outliers
FAR2P1	TH34_1455_S01	v9	lowstringency_pd_outliers
FASTKD3	TH34_1455_S01	v9	lowstringency_pd_outliers
FBF1	TH34_1455_S01	v9	lowstringency_pd_outliers
FBLN1	TH34_1455_S01	v9	lowstringency_pd_outliers
FBRS	TH34_1455_S01	v9	lowstringency_pd_outliers
FBXO15	TH34_1455_S01	v9	lowstringency_pd_outliers
FCF1	TH34_1455_S01	v9	lowstringency_pd_outliers
FGFR1	TH34_1455_S01	v9	lowstringency_pd_outliers
FGFR3	TH34_1455_S01	v9	lowstringency_pd_outliers
FHAD1	TH34_1455_S01	v9	lowstringency_pd_outliers
FHL1	TH34_1455_S01	v9	lowstringency_pd_outliers
FHOD3	TH34_1455_S01	v9	lowstringency_pd_outliers
FLCN	TH34_1455_S01	v9	lowstringency_pd_outliers
FLNB	TH34_1455_S01	v9	lowstringency_pd_outliers
FLNC	TH34_1455_S01	v9	lowstringency_pd_outliers
FOLR1	TH34_1455_S01	v9	lowstringency_pd_outliers
FOSB	TH34_1455_S01	v9	lowstringency_pd_outliers
FOXJ1	TH34_1455_S01	v9	lowstringency_pd_outliers
FRMD3	TH34_1455_S01	v9	lowstringency_pd_outliers
FRMPD2	TH34_1455_S01	v9	lowstringency_pd_outliers
FRZB	TH34_1455_S01	v9	lowstringency_pd_outliers
FSTL1	TH34_1455_S01	v9	lowstringency_pd_outliers
FXR1	TH34_1455_S01	v9	lowstringency_pd_outliers
GABRG1	TH34_1455_S01	v9	lowstringency_pd_outliers
GALC	TH34_1455_S01	v9	lowstringency_pd_outliers
GALNS	TH34_1455_S01	v9	lowstringency_pd_outliers
GALNT16	TH34_1455_S01	v9	lowstringency_pd_outliers
GAS8	TH34_1455_S01	v9	lowstringency_pd_outliers
GDPD2	TH34_1455_S01	v9	lowstringency_pd_outliers
GEM	TH34_1455_S01	v9	lowstringency_pd_outliers
GEMIN8	TH34_1455_S01	v9	lowstringency_pd_outliers
GGPS1	TH34_1455_S01	v9	lowstringency_pd_outliers
GLB1L	TH34_1455_S01	v9	lowstringency_pd_outliers
GLB1L2	TH34_1455_S01	v9	lowstringency_pd_outliers
GLT8D1	TH34_1455_S01	v9	lowstringency_pd_outliers
GLYR1	TH34_1455_S01	v9	lowstringency_pd_outliers
GMPR	TH34_1455_S01	v9	lowstringency_pd_outliers
GMPR2	TH34_1455_S01	v9	lowstringency_pd_outliers
GNPAT	TH34_1455_S01	v9	lowstringency_pd_outliers
GNS	TH34_1455_S01	v9	lowstringency_pd_outliers
GOLGA2	TH34_1455_S01	v9	lowstringency_pd_outliers
GOLGA2P5	TH34_1455_S01	v9	lowstringency_pd_outliers
GOLGA8B	TH34_1455_S01	v9	lowstringency_pd_outliers
GOLPH3L	TH34_1455_S01	v9	lowstringency_pd_outliers
GON4L	TH34_1455_S01	v9	lowstringency_pd_outliers
GPBP1	TH34_1455_S01	v9	lowstringency_pd_outliers
GRAMD4	TH34_1455_S01	v9	lowstringency_pd_outliers
GRSF1	TH34_1455_S01	v9	lowstringency_pd_outliers
GSTM2	TH34_1455_S01	v9	lowstringency_pd_outliers
HADH	TH34_1455_S01	v9	lowstringency_pd_outliers
HAGHL	TH34_1455_S01	v9	lowstringency_pd_outliers
HDAC3	TH34_1455_S01	v9	lowstringency_pd_outliers
HDGF	TH34_1455_S01	v9	lowstringency_pd_outliers
HDLBP	TH34_1455_S01	v9	lowstringency_pd_outliers
HIPK1	TH34_1455_S01	v9	lowstringency_pd_outliers
HLA-E	TH34_1455_S01	v9	lowstringency_pd_outliers
HMGN2P15	TH34_1455_S01	v9	lowstringency_pd_outliers
HMGN3	TH34_1455_S01	v9	lowstringency_pd_outliers
HMGXB3	TH34_1455_S01	v9	lowstringency_pd_outliers
HMOX1	TH34_1455_S01	v9	lowstringency_pd_outliers
HNRNPF	TH34_1455_S01	v9	lowstringency_pd_outliers
HNRNPH2	TH34_1455_S01	v9	lowstringency_pd_outliers
HR	TH34_1455_S01	v9	lowstringency_pd_outliers
HSBP1	TH34_1455_S01	v9	lowstringency_pd_outliers
HSD17B4	TH34_1455_S01	v9	lowstringency_pd_outliers
HSF1	TH34_1455_S01	v9	lowstringency_pd_outliers
HSP90AA1	TH34_1455_S01	v9	lowstringency_pd_outliers
HSPA1A	TH34_1455_S01	v9	lowstringency_pd_outliers
HSPA4	TH34_1455_S01	v9	lowstringency_pd_outliers
HSPBP1	TH34_1455_S01	v9	lowstringency_pd_outliers
HSPH1	TH34_1455_S01	v9	lowstringency_pd_outliers
HYDIN	TH34_1455_S01	v9	lowstringency_pd_outliers
IARS2	TH34_1455_S01	v9	lowstringency_pd_outliers
ICA1L	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT122	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT140	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT172	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT20	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT22	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT27	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT43	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT46	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT57	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT74	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT80	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT81	TH34_1455_S01	v9	lowstringency_pd_outliers
IFT88	TH34_1455_S01	v9	lowstringency_pd_outliers
IGF2	TH34_1455_S01	v9	lowstringency_pd_outliers
IGF2-AS	TH34_1455_S01	v9	lowstringency_pd_outliers
IGHA1	TH34_1455_S01	v9	lowstringency_pd_outliers
IGHG1	TH34_1455_S01	v9	lowstringency_pd_outliers
IGKC	TH34_1455_S01	v9	lowstringency_pd_outliers
IGSF1	TH34_1455_S01	v9	lowstringency_pd_outliers
IK	TH34_1455_S01	v9	lowstringency_pd_outliers
IKBKB	TH34_1455_S01	v9	lowstringency_pd_outliers
IL13RA2	TH34_1455_S01	v9	lowstringency_pd_outliers
IMPA1	TH34_1455_S01	v9	lowstringency_pd_outliers
INTS3	TH34_1455_S01	v9	lowstringency_pd_outliers
IP6K3	TH34_1455_S01	v9	lowstringency_pd_outliers
IQCA1	TH34_1455_S01	v9	lowstringency_pd_outliers
IQCD	TH34_1455_S01	v9	lowstringency_pd_outliers
IQCG	TH34_1455_S01	v9	lowstringency_pd_outliers
IQCK	TH34_1455_S01	v9	lowstringency_pd_outliers
IRF2BP2	TH34_1455_S01	v9	lowstringency_pd_outliers
ISCU	TH34_1455_S01	v9	lowstringency_pd_outliers
ISYNA1	TH34_1455_S01	v9	lowstringency_pd_outliers
ITIH5	TH34_1455_S01	v9	lowstringency_pd_outliers
ITPKB	TH34_1455_S01	v9	lowstringency_pd_outliers
IWS1	TH34_1455_S01	v9	lowstringency_pd_outliers
JKAMP	TH34_1455_S01	v9	lowstringency_pd_outliers
KATNB1	TH34_1455_S01	v9	lowstringency_pd_outliers
KCNG1	TH34_1455_S01	v9	lowstringency_pd_outliers
KCNH3	TH34_1455_S01	v9	lowstringency_pd_outliers
KCTD17	TH34_1455_S01	v9	lowstringency_pd_outliers
KIAA0556	TH34_1455_S01	v9	lowstringency_pd_outliers
KIAA1407	TH34_1455_S01	v9	lowstringency_pd_outliers
KIAA2013	TH34_1455_S01	v9	lowstringency_pd_outliers
KIF19	TH34_1455_S01	v9	lowstringency_pd_outliers
KIF9	TH34_1455_S01	v9	lowstringency_pd_outliers
KIFAP3	TH34_1455_S01	v9	lowstringency_pd_outliers
KLF10	TH34_1455_S01	v9	lowstringency_pd_outliers
KLHDC8A	TH34_1455_S01	v9	lowstringency_pd_outliers
KLHDC9	TH34_1455_S01	v9	lowstringency_pd_outliers
KNDC1	TH34_1455_S01	v9	lowstringency_pd_outliers
KRT5	TH34_1455_S01	v9	lowstringency_pd_outliers
LAMA3	TH34_1455_S01	v9	lowstringency_pd_outliers
LAPTM4A	TH34_1455_S01	v9	lowstringency_pd_outliers
LARP7	TH34_1455_S01	v9	lowstringency_pd_outliers
LCA5L	TH34_1455_S01	v9	lowstringency_pd_outliers
LCAT	TH34_1455_S01	v9	lowstringency_pd_outliers
LEF1	TH34_1455_S01	v9	lowstringency_pd_outliers
LGR6	TH34_1455_S01	v9	lowstringency_pd_outliers
LIMK2	TH34_1455_S01	v9	lowstringency_pd_outliers
LINC00094	TH34_1455_S01	v9	lowstringency_pd_outliers
LINC01002	TH34_1455_S01	v9	lowstringency_pd_outliers
LINC01088	TH34_1455_S01	v9	lowstringency_pd_outliers
LLNLF-187D8.1	TH34_1455_S01	v9	lowstringency_pd_outliers
LMNTD1	TH34_1455_S01	v9	lowstringency_pd_outliers
LONP2	TH34_1455_S01	v9	lowstringency_pd_outliers
LRRC17	TH34_1455_S01	v9	lowstringency_pd_outliers
LRRC23	TH34_1455_S01	v9	lowstringency_pd_outliers
LRRC43	TH34_1455_S01	v9	lowstringency_pd_outliers
LRRC46	TH34_1455_S01	v9	lowstringency_pd_outliers
LRRC48	TH34_1455_S01	v9	lowstringency_pd_outliers
LRRC6	TH34_1455_S01	v9	lowstringency_pd_outliers
LRRC71	TH34_1455_S01	v9	lowstringency_pd_outliers
LRRC74B	TH34_1455_S01	v9	lowstringency_pd_outliers
LRRFIP2	TH34_1455_S01	v9	lowstringency_pd_outliers
LRRIQ1	TH34_1455_S01	v9	lowstringency_pd_outliers
LRRN2	TH34_1455_S01	v9	lowstringency_pd_outliers
LRTOMT	TH34_1455_S01	v9	lowstringency_pd_outliers
LSP1	TH34_1455_S01	v9	lowstringency_pd_outliers
LTBP1	TH34_1455_S01	v9	lowstringency_pd_outliers
LYPLA2	TH34_1455_S01	v9	lowstringency_pd_outliers
LYPLAL1	TH34_1455_S01	v9	lowstringency_pd_outliers
LYRM1	TH34_1455_S01	v9	lowstringency_pd_outliers
LZTFL1	TH34_1455_S01	v9	lowstringency_pd_outliers
MAATS1	TH34_1455_S01	v9	lowstringency_pd_outliers
MALAT1	TH34_1455_S01	v9	lowstringency_pd_outliers
MAP3K12	TH34_1455_S01	v9	lowstringency_pd_outliers
MAP3K19	TH34_1455_S01	v9	lowstringency_pd_outliers
MAP6	TH34_1455_S01	v9	lowstringency_pd_outliers
MAPK10	TH34_1455_S01	v9	lowstringency_pd_outliers
MAPK15	TH34_1455_S01	v9	lowstringency_pd_outliers
MAPRE3	TH34_1455_S01	v9	lowstringency_pd_outliers
MATN2	TH34_1455_S01	v9	lowstringency_pd_outliers
MDH1B	TH34_1455_S01	v9	lowstringency_pd_outliers
MDM1	TH34_1455_S01	v9	lowstringency_pd_outliers
MDM2	TH34_1455_S01	v9	lowstringency_pd_outliers
MEAF6	TH34_1455_S01	v9	lowstringency_pd_outliers
MED25	TH34_1455_S01	v9	lowstringency_pd_outliers
MFAP4	TH34_1455_S01	v9	lowstringency_pd_outliers
MGAT5	TH34_1455_S01	v9	lowstringency_pd_outliers
MIA3	TH34_1455_S01	v9	lowstringency_pd_outliers
MICALL2	TH34_1455_S01	v9	lowstringency_pd_outliers
MICU2	TH34_1455_S01	v9	lowstringency_pd_outliers
MINA	TH34_1455_S01	v9	lowstringency_pd_outliers
MIR34C	TH34_1455_S01	v9	lowstringency_pd_outliers
MKS1	TH34_1455_S01	v9	lowstringency_pd_outliers
MLF1	TH34_1455_S01	v9	lowstringency_pd_outliers
MLLT1	TH34_1455_S01	v9	lowstringency_pd_outliers
MLLT4	TH34_1455_S01	v9	lowstringency_pd_outliers
MNAT1	TH34_1455_S01	v9	lowstringency_pd_outliers
MNS1	TH34_1455_S01	v9	lowstringency_pd_outliers
MOK	TH34_1455_S01	v9	lowstringency_pd_outliers
MORN1	TH34_1455_S01	v9	lowstringency_pd_outliers
MORN2	TH34_1455_S01	v9	lowstringency_pd_outliers
MORN3	TH34_1455_S01	v9	lowstringency_pd_outliers
MORN5	TH34_1455_S01	v9	lowstringency_pd_outliers
MOSPD1	TH34_1455_S01	v9	lowstringency_pd_outliers
MPC2	TH34_1455_S01	v9	lowstringency_pd_outliers
MPZL1	TH34_1455_S01	v9	lowstringency_pd_outliers
MRPL38	TH34_1455_S01	v9	lowstringency_pd_outliers
MRPS14	TH34_1455_S01	v9	lowstringency_pd_outliers
MRPS25	TH34_1455_S01	v9	lowstringency_pd_outliers
MRPS33	TH34_1455_S01	v9	lowstringency_pd_outliers
MSI2	TH34_1455_S01	v9	lowstringency_pd_outliers
MSTO1	TH34_1455_S01	v9	lowstringency_pd_outliers
MTMR11	TH34_1455_S01	v9	lowstringency_pd_outliers
MTRR	TH34_1455_S01	v9	lowstringency_pd_outliers
MYCBP	TH34_1455_S01	v9	lowstringency_pd_outliers
MYCBPAP	TH34_1455_S01	v9	lowstringency_pd_outliers
MYEF2	TH34_1455_S01	v9	lowstringency_pd_outliers
MZF1	TH34_1455_S01	v9	lowstringency_pd_outliers
NCBP1	TH34_1455_S01	v9	lowstringency_pd_outliers
NCSTN	TH34_1455_S01	v9	lowstringency_pd_outliers
NEAT1	TH34_1455_S01	v9	lowstringency_pd_outliers
NEIL1	TH34_1455_S01	v9	lowstringency_pd_outliers
NEK11	TH34_1455_S01	v9	lowstringency_pd_outliers
NEK4	TH34_1455_S01	v9	lowstringency_pd_outliers
NEK5	TH34_1455_S01	v9	lowstringency_pd_outliers
NISCH	TH34_1455_S01	v9	lowstringency_pd_outliers
NIT1	TH34_1455_S01	v9	lowstringency_pd_outliers
NME5	TH34_1455_S01	v9	lowstringency_pd_outliers
NME7	TH34_1455_S01	v9	lowstringency_pd_outliers
NME9	TH34_1455_S01	v9	lowstringency_pd_outliers
NPHP1	TH34_1455_S01	v9	lowstringency_pd_outliers
NPR2	TH34_1455_S01	v9	lowstringency_pd_outliers
NQO1	TH34_1455_S01	v9	lowstringency_pd_outliers
NR4A1	TH34_1455_S01	v9	lowstringency_pd_outliers
NR4A3	TH34_1455_S01	v9	lowstringency_pd_outliers
NRAV	TH34_1455_S01	v9	lowstringency_pd_outliers
NRBP1	TH34_1455_S01	v9	lowstringency_pd_outliers
NRG2	TH34_1455_S01	v9	lowstringency_pd_outliers
NSMF	TH34_1455_S01	v9	lowstringency_pd_outliers
NT5DC1	TH34_1455_S01	v9	lowstringency_pd_outliers
NUCB2	TH34_1455_S01	v9	lowstringency_pd_outliers
NUCKS1	TH34_1455_S01	v9	lowstringency_pd_outliers
NUDC	TH34_1455_S01	v9	lowstringency_pd_outliers
NUDT5	TH34_1455_S01	v9	lowstringency_pd_outliers
NXN	TH34_1455_S01	v9	lowstringency_pd_outliers
OBSL1	TH34_1455_S01	v9	lowstringency_pd_outliers
ODF2	TH34_1455_S01	v9	lowstringency_pd_outliers
ODF2L	TH34_1455_S01	v9	lowstringency_pd_outliers
ODF3B	TH34_1455_S01	v9	lowstringency_pd_outliers
OSCP1	TH34_1455_S01	v9	lowstringency_pd_outliers
OSGEP	TH34_1455_S01	v9	lowstringency_pd_outliers
P3H2	TH34_1455_S01	v9	lowstringency_pd_outliers
P4HTM	TH34_1455_S01	v9	lowstringency_pd_outliers
PACRG	TH34_1455_S01	v9	lowstringency_pd_outliers
PAIP2	TH34_1455_S01	v9	lowstringency_pd_outliers
PARD3	TH34_1455_S01	v9	lowstringency_pd_outliers
PASK	TH34_1455_S01	v9	lowstringency_pd_outliers
PBX2	TH34_1455_S01	v9	lowstringency_pd_outliers
PCM1	TH34_1455_S01	v9	lowstringency_pd_outliers
PCNXL4	TH34_1455_S01	v9	lowstringency_pd_outliers
PCYT1A	TH34_1455_S01	v9	lowstringency_pd_outliers
PDCD4	TH34_1455_S01	v9	lowstringency_pd_outliers
PDDC1	TH34_1455_S01	v9	lowstringency_pd_outliers
PDIA4	TH34_1455_S01	v9	lowstringency_pd_outliers
PDLIM1	TH34_1455_S01	v9	lowstringency_pd_outliers
PDXK	TH34_1455_S01	v9	lowstringency_pd_outliers
PEX19	TH34_1455_S01	v9	lowstringency_pd_outliers
PFKFB2	TH34_1455_S01	v9	lowstringency_pd_outliers
PHACTR1	TH34_1455_S01	v9	lowstringency_pd_outliers
PHC1	TH34_1455_S01	v9	lowstringency_pd_outliers
PHYKPL	TH34_1455_S01	v9	lowstringency_pd_outliers
PI4KB	TH34_1455_S01	v9	lowstringency_pd_outliers
PIAS1	TH34_1455_S01	v9	lowstringency_pd_outliers
PIAS3	TH34_1455_S01	v9	lowstringency_pd_outliers
PIFO	TH34_1455_S01	v9	lowstringency_pd_outliers
PIH1D2	TH34_1455_S01	v9	lowstringency_pd_outliers
PIH1D3	TH34_1455_S01	v9	lowstringency_pd_outliers
PILRB	TH34_1455_S01	v9	lowstringency_pd_outliers
PIP5K1A	TH34_1455_S01	v9	lowstringency_pd_outliers
PITPNA	TH34_1455_S01	v9	lowstringency_pd_outliers
PITPNM1	TH34_1455_S01	v9	lowstringency_pd_outliers
PLA2G4A	TH34_1455_S01	v9	lowstringency_pd_outliers
PLA2G6	TH34_1455_S01	v9	lowstringency_pd_outliers
PLCD1	TH34_1455_S01	v9	lowstringency_pd_outliers
PLD2	TH34_1455_S01	v9	lowstringency_pd_outliers
PLEKHA5	TH34_1455_S01	v9	lowstringency_pd_outliers
PLEKHG5	TH34_1455_S01	v9	lowstringency_pd_outliers
PLTP	TH34_1455_S01	v9	lowstringency_pd_outliers
PLXNB2	TH34_1455_S01	v9	lowstringency_pd_outliers
PNISR	TH34_1455_S01	v9	lowstringency_pd_outliers
PNKP	TH34_1455_S01	v9	lowstringency_pd_outliers
PNMA2	TH34_1455_S01	v9	lowstringency_pd_outliers
PODN	TH34_1455_S01	v9	lowstringency_pd_outliers
POFUT2	TH34_1455_S01	v9	lowstringency_pd_outliers
