sample_id	gene	pc_up	pd_up	druggable	has_pathway_support
TH34_1352_S01	ILF3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	DCAF5	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	DCAF8	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TIMM44	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TGIF1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	BPTF	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ADD1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CLDND1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	NISCH	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MLEC	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PRPF4B	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PPP4R1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PKDCC	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	N4BP2L2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	DUXAP9	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ACTG2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CREBZF	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ZNF384	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	DNMT1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	BCLAF1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PRPF38B	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MARCKS	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	FMOD	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	KLHDC10	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CTSH	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ZNF207	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HUWE1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ZMYND8	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PNKP	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	WNK1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	R3HDM2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SLC25A23	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ANKZF1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	BRD8	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	NUP98	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	USP34	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	BRD2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CXCL2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ORMDL1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SLTM	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PTPN12	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	RBBP6	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PPFIBP2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SPEN	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TTC17	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	REXO2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	STARD3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	LZTR1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PIP5K1A	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	RP4-669L17.10	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	GORASP1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MED25	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CARM1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CRTC2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MATR3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	GLYR1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MIIP	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SEPT2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SRSF5	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SRSF4	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CDC16	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	USP48	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ABCF1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SUPT7L	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	AHNAK	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SRSF9	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	NARS	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CCDC59	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SMEK1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	GSPT1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	BECN1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SUPT20H	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	FOS	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ACSF2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	AL662801.1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SFPQ	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HERC2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	REV1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SLC3A2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PTCD3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	RASL11A	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	UBE2Z	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HOXA9	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	STK36	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	UBE2S	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ADAMTS10	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	VDAC2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	KIAA0100	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	STRN4	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MARK3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PHC1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HMGCS1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	NEMF	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PDHA1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	THRAP3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	WAC	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	USP5	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MSH6	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CS	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CHMP1A	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CP	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	LRBA	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MAEA	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PLXNA3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	GSTM2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TBC1D9B	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	UBE2A	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	STX16	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ASAP1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	NEAT1_2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CYFIP1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	UFM1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	WASH5P	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	LTA4H	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ANKRD17	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ALDH1A1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ANKRD11	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CALCOCO1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CGGBP1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	NAP1L4	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SON	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HNRNPA2B1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	LPCAT1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PCNA	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	KMT2A	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PLAGL1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	FLCN	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	KMT2D	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MCM4	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TP53BP1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PPP6R3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	NUMB	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	GTPBP2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SIDT2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PON2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	POGZ	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CKAP5	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SUN1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TSC22D3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ERBB2IP	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ZRANB2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CCS	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HECTD1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	AKT2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	KIAA0141	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	DHX15	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ZYX	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PAFAH1B1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	WHSC1L1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SLC34A2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	NECAB3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	UBE2G2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	DDX3X	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	DDX3Y	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SPAG9	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PRRC2C	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SAFB	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CSNK1G2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ZFAND5	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PRKDC	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	IP6K2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	UBR5	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PCGF3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ROBO3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	IPO9	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	LINC01002	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	KDM5C	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PCMTD2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ZNF217	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	AFAP1L2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HOXC6	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ZC3H7A	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MSTO1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ASXL1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	UBE3A	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SLMAP	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	COL27A1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SAMD1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	UBXN4	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SRP19	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	NPEPPS	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	AMT	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SIRT2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TTC3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	KIAA0368	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	RNF44	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CPSF3L	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	POLR2A	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MIA3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	POLR2B	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SART3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	WFDC2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	NGEF	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TAF6	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ABCE1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SLC38A5	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CDC27	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	GLOD4	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TNFAIP3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	RBM25	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	IPO7	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	IPO5	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CIR1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PSMA3-AS1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	IDS	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MAPK15	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HNRNPH1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ZNF512	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	NCOR1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ADNP	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TNPO2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CYTH2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	MPZL2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HNRNPR	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HNRNPU	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PPP1R12A	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TCF25	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HNRNPC	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HNRNPD	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	RBL2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	GGA2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ST3GAL5	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SYNE2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HNRNPUL1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	YTHDC1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ZCRB1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	VPS35	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TACC2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	RGL2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PIAS3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	WIZ	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TIMM21	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SMARCE1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	AARS	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HP1BP3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	NUMA1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ANKHD1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CACYBP	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CCAR2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SETD5	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	C8orf4	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ZNF83	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TUBG2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PXN	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	DAPK3	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ACTL6A	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	CRYZ	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	HOOK2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	DKC1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	SNRPF	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	DAZAP1	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	PTPRS	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	TXNDC17	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	BBS2	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ELOVL5	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	DNM1L	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	ATF7	FALSE	TRUE	FALSE	FALSE
TH34_1352_S01	FOLR1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	WWP1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	RP11-568K15.1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	APOC4-APOC2	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	CHI3L1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	APCDD1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	AGT	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	TMEM2	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	PEBP1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	COL27A1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	AC008753.4	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	KDM2B	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	SETDB1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	ARHGEF11	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	Y_RNA	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	AL132780.1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	BAMBI	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	HBB	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	RBM39	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	SCARB1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	WDR59	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	LINC01089	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	SNX5	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	SERINC5	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	RP11-1212A22.1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	MGST2	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	DENND4B	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	ARFGAP1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	LAMB1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	C1GALT1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	SRSF6	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	ITIH5	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	KMT2D	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	AP003041.1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	GATM	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	STK25	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	AC132217.4	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	RNF43	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	NUDT4	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	RP11-231C14.4	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	TCAF1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	PABPC1L	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	CLK2	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	ZNF331	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	TBX3	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	MAP4K4	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	RNY3	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	RNY1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	KNTC1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	GTF3C5	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	ID2	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	PLA2G2A	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	RNA5S9	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	LEF1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	FAM171A1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	HABP4	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	SLC17A9	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	AK6	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	GLUD1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	DMTF1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	MME	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	NEAT1_2	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	LMBR1L	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	PLCG1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	SLC5A6	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	PON2	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	RP11-488L18.4	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	NAP1L1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	NOP56	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	C2orf72	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	PEG10	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	GLT8D1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	SERPINI1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	CERS2	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	DGKD	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	ANPEP	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	TTLL4	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	C1orf115	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	FAM189B	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	KANK1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	RHOBTB2	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	HBA1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	SERPINA5	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	HBA2	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	ZNF503	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	LYPLAL1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	SHTN1	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	ATXN2	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	CYP4F34P	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	AGFG2	FALSE	TRUE	FALSE	FALSE
TH34_1379_S01	RBP4	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	TSPAN18	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	TCTN1	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	CH17-232I21.1	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	HIPK2	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	HDHD2	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	WNK2	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	GABRB3	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	EIF3CL	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	ARHGEF11	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	DIMT1	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	NRARP	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	LIPG	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	SLC38A2	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	DAAM1	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	IDH1	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	SCD5	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	SPPL3	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	RNU6-689P	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	ACOT8	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	OPA1	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	SLC25A29	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	URI1	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	ZC3H11A	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	PLD1	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	EIF2D	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	PPFIBP2	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	MTRR	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	CEBPA	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	UQCRC2	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	FBXO8	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	CPT1A	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	PKIG	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	FAM208B	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	FAM120A	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	ANO1	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	SERINC3	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	GLUL	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	TRIB1	FALSE	TRUE	FALSE	FALSE
TH34_1380_S01	SEPT5	FALSE	TRUE	FALSE	FALSE
