gene	Sample_ID	compendium_version	rollup_cohort
RNPEP	TH34_1455_S01	v9	pandisease
FAM81B	TH34_1455_S01	v9	pandisease
MALAT1	TH34_1455_S01	v9	pandisease
ITIH5	TH34_1455_S01	v9	pandisease
KIF19	TH34_1455_S01	v9	pandisease
MLF1	TH34_1455_S01	v9	pandisease
CYB5D1	TH34_1455_S01	v9	pandisease
IFT140	TH34_1455_S01	v9	pandisease
FASTKD3	TH34_1455_S01	v9	pandisease
SNCAIP	TH34_1455_S01	v9	pandisease
RSPH1	TH34_1455_S01	v9	pandisease
C1QBP	TH34_1455_S01	v9	pandisease
DNAJB4	TH34_1455_S01	v9	pandisease
ENKUR	TH34_1455_S01	v9	pandisease
WDR27	TH34_1455_S01	v9	pandisease
TMEM150C	TH34_1455_S01	v9	pandisease
USF1	TH34_1455_S01	v9	pandisease
TTC29	TH34_1455_S01	v9	pandisease
C1orf158	TH34_1455_S01	v9	pandisease
TTC25	TH34_1455_S01	v9	pandisease
TTC26	TH34_1455_S01	v9	pandisease
CADM1	TH34_1455_S01	v9	pandisease
IGHA1	TH34_1455_S01	v9	pandisease
PPP1R12B	TH34_1455_S01	v9	pandisease
MTMR11	TH34_1455_S01	v9	pandisease
RABL2A	TH34_1455_S01	v9	pandisease
U2SURP	TH34_1455_S01	v9	pandisease
SPATA33	TH34_1455_S01	v9	pandisease
RABL2B	TH34_1455_S01	v9	pandisease
PARD3	TH34_1455_S01	v9	pandisease
C11orf88	TH34_1455_S01	v9	pandisease
C10orf105	TH34_1455_S01	v9	pandisease
LRRFIP2	TH34_1455_S01	v9	pandisease
CSPP1	TH34_1455_S01	v9	pandisease
SMEK1	TH34_1455_S01	v9	pandisease
RAMP2-AS1	TH34_1455_S01	v9	pandisease
AMIGO2	TH34_1455_S01	v9	pandisease
STAG3L5P	TH34_1455_S01	v9	pandisease
USP8	TH34_1455_S01	v9	pandisease
GRSF1	TH34_1455_S01	v9	pandisease
PRDX5	TH34_1455_S01	v9	pandisease
MRPS14	TH34_1455_S01	v9	pandisease
SMARCA1	TH34_1455_S01	v9	pandisease
ANKRD29	TH34_1455_S01	v9	pandisease
SORBS2	TH34_1455_S01	v9	pandisease
FAM219B	TH34_1455_S01	v9	pandisease
TRDN	TH34_1455_S01	v9	pandisease
RERG	TH34_1455_S01	v9	pandisease
CEBPG	TH34_1455_S01	v9	pandisease
ZNF3	TH34_1455_S01	v9	pandisease
MZF1	TH34_1455_S01	v9	pandisease
ADCK4	TH34_1455_S01	v9	pandisease
SUN1	TH34_1455_S01	v9	pandisease
FAM229B	TH34_1455_S01	v9	pandisease
XPR1	TH34_1455_S01	v9	pandisease
ATXN2	TH34_1455_S01	v9	pandisease
INTS3	TH34_1455_S01	v9	pandisease
XPO1	TH34_1455_S01	v9	pandisease
PHYKPL	TH34_1455_S01	v9	pandisease
COPA	TH34_1455_S01	v9	pandisease
RUFY1	TH34_1455_S01	v9	pandisease
NR4A3	TH34_1455_S01	v9	pandisease
NR4A1	TH34_1455_S01	v9	pandisease
GALNS	TH34_1455_S01	v9	pandisease
CROCC	TH34_1455_S01	v9	pandisease
SYNGAP1	TH34_1455_S01	v9	pandisease
CASC1	TH34_1455_S01	v9	pandisease
PCNXL4	TH34_1455_S01	v9	pandisease
MGAT5	TH34_1455_S01	v9	pandisease
PBX2	TH34_1455_S01	v9	pandisease
WDR73	TH34_1455_S01	v9	pandisease
CHD1L	TH34_1455_S01	v9	pandisease
MEAF6	TH34_1455_S01	v9	pandisease
KATNB1	TH34_1455_S01	v9	pandisease
SLC16A4	TH34_1455_S01	v9	pandisease
CSTF3	TH34_1455_S01	v9	pandisease
CUL4A	TH34_1455_S01	v9	pandisease
RNU5B-3P	TH34_1455_S01	v9	pandisease
RPL32P3	TH34_1455_S01	v9	pandisease
TCTEX1D2	TH34_1455_S01	v9	pandisease
TCTEX1D1	TH34_1455_S01	v9	pandisease
DCAF8	TH34_1455_S01	v9	pandisease
PPP1R42	TH34_1455_S01	v9	pandisease
ACADVL	TH34_1455_S01	v9	pandisease
DYNLL1	TH34_1455_S01	v9	pandisease
RAB4A	TH34_1455_S01	v9	pandisease
ZFR	TH34_1455_S01	v9	pandisease
PRPF4B	TH34_1455_S01	v9	pandisease
FBXO15	TH34_1455_S01	v9	pandisease
FAM187A	TH34_1455_S01	v9	pandisease
C7orf57	TH34_1455_S01	v9	pandisease
PPIL4	TH34_1455_S01	v9	pandisease
PPIL6	TH34_1455_S01	v9	pandisease
GGPS1	TH34_1455_S01	v9	pandisease
ATP2C1	TH34_1455_S01	v9	pandisease
MNAT1	TH34_1455_S01	v9	pandisease
DNAJB13	TH34_1455_S01	v9	pandisease
PPP1R7	TH34_1455_S01	v9	pandisease
SYTL3	TH34_1455_S01	v9	pandisease
SPG20	TH34_1455_S01	v9	pandisease
CCDC93	TH34_1455_S01	v9	pandisease
PLA2G6	TH34_1455_S01	v9	pandisease
CLN5	TH34_1455_S01	v9	pandisease
ENSA	TH34_1455_S01	v9	pandisease
WDR63	TH34_1455_S01	v9	pandisease
ZNF473	TH34_1455_S01	v9	pandisease
WDR66	TH34_1455_S01	v9	pandisease
CUL3	TH34_1455_S01	v9	pandisease
SPEF1	TH34_1455_S01	v9	pandisease
FAM131A	TH34_1455_S01	v9	pandisease
SPEF2	TH34_1455_S01	v9	pandisease
PNKP	TH34_1455_S01	v9	pandisease
C1orf228	TH34_1455_S01	v9	pandisease
LRRC6	TH34_1455_S01	v9	pandisease
CCDC78	TH34_1455_S01	v9	pandisease
PASK	TH34_1455_S01	v9	pandisease
CFAP74	TH34_1455_S01	v9	pandisease
BAALC-AS1	TH34_1455_S01	v9	pandisease
PPP1R32	TH34_1455_S01	v9	pandisease
GNPAT	TH34_1455_S01	v9	pandisease
MDM1	TH34_1455_S01	v9	pandisease
NQO1	TH34_1455_S01	v9	pandisease
TMEM107	TH34_1455_S01	v9	pandisease
LRRC71	TH34_1455_S01	v9	pandisease
PCYT1A	TH34_1455_S01	v9	pandisease
NME5	TH34_1455_S01	v9	pandisease
DNAJA1	TH34_1455_S01	v9	pandisease
MORN1	TH34_1455_S01	v9	pandisease
DZIP3	TH34_1455_S01	v9	pandisease
PLD2	TH34_1455_S01	v9	pandisease
MORN2	TH34_1455_S01	v9	pandisease
SLTM	TH34_1455_S01	v9	pandisease
MAATS1	TH34_1455_S01	v9	pandisease
NME9	TH34_1455_S01	v9	pandisease
MYCBP	TH34_1455_S01	v9	pandisease
ZNF273	TH34_1455_S01	v9	pandisease
TTC17	TH34_1455_S01	v9	pandisease
PIP5K1A	TH34_1455_S01	v9	pandisease
RP4-669L17.10	TH34_1455_S01	v9	pandisease
IFT43	TH34_1455_S01	v9	pandisease
IFT46	TH34_1455_S01	v9	pandisease
C16orf71	TH34_1455_S01	v9	pandisease
AKNA	TH34_1455_S01	v9	pandisease
UNC119B	TH34_1455_S01	v9	pandisease
C4orf22	TH34_1455_S01	v9	pandisease
FAM98A	TH34_1455_S01	v9	pandisease
C2orf81	TH34_1455_S01	v9	pandisease
PYCR2	TH34_1455_S01	v9	pandisease
GLYR1	TH34_1455_S01	v9	pandisease
ARHGAP5	TH34_1455_S01	v9	pandisease
PITPNA	TH34_1455_S01	v9	pandisease
B9D1	TH34_1455_S01	v9	pandisease
SRSF5	TH34_1455_S01	v9	pandisease
IARS2	TH34_1455_S01	v9	pandisease
SRSF6	TH34_1455_S01	v9	pandisease
HSPH1	TH34_1455_S01	v9	pandisease
SUPT7L	TH34_1455_S01	v9	pandisease
TEKT1	TH34_1455_S01	v9	pandisease
CTC-260F20.3	TH34_1455_S01	v9	pandisease
KIF9	TH34_1455_S01	v9	pandisease
PPM1J	TH34_1455_S01	v9	pandisease
ZBBX	TH34_1455_S01	v9	pandisease
MKS1	TH34_1455_S01	v9	pandisease
PTK2B	TH34_1455_S01	v9	pandisease
USP21	TH34_1455_S01	v9	pandisease
RBM38	TH34_1455_S01	v9	pandisease
GEM	TH34_1455_S01	v9	pandisease
SLC39A12	TH34_1455_S01	v9	pandisease
DALRD3	TH34_1455_S01	v9	pandisease
BECN1	TH34_1455_S01	v9	pandisease
C20orf96	TH34_1455_S01	v9	pandisease
FRZB	TH34_1455_S01	v9	pandisease
SMEK2	TH34_1455_S01	v9	pandisease
AL662801.1	TH34_1455_S01	v9	pandisease
ZC2HC1C	TH34_1455_S01	v9	pandisease
HSP90AA1	TH34_1455_S01	v9	pandisease
SRXN1	TH34_1455_S01	v9	pandisease
FAM174A	TH34_1455_S01	v9	pandisease
PTCD3	TH34_1455_S01	v9	pandisease
MOK	TH34_1455_S01	v9	pandisease
STK33	TH34_1455_S01	v9	pandisease
STK36	TH34_1455_S01	v9	pandisease
GLB1L	TH34_1455_S01	v9	pandisease
AGBL2	TH34_1455_S01	v9	pandisease
ODF3B	TH34_1455_S01	v9	pandisease
CAPS2	TH34_1455_S01	v9	pandisease
DNAAF1	TH34_1455_S01	v9	pandisease
DNAAF3	TH34_1455_S01	v9	pandisease
DENND6B	TH34_1455_S01	v9	pandisease
ADGB	TH34_1455_S01	v9	pandisease
SNX14	TH34_1455_S01	v9	pandisease
ADIPOR1	TH34_1455_S01	v9	pandisease
CD84	TH34_1455_S01	v9	pandisease
C21orf59	TH34_1455_S01	v9	pandisease
FHL1	TH34_1455_S01	v9	pandisease
CYB561A3	TH34_1455_S01	v9	pandisease
FAM160B2	TH34_1455_S01	v9	pandisease
C6	TH34_1455_S01	v9	pandisease
P3H2	TH34_1455_S01	v9	pandisease
CCDC39	TH34_1455_S01	v9	pandisease
CCDC33	TH34_1455_S01	v9	pandisease
CCDC30	TH34_1455_S01	v9	pandisease
LRTOMT	TH34_1455_S01	v9	pandisease
CCDC37	TH34_1455_S01	v9	pandisease
CCDC34	TH34_1455_S01	v9	pandisease
SLFN13	TH34_1455_S01	v9	pandisease
CATIP	TH34_1455_S01	v9	pandisease
RP11-263K19.4	TH34_1455_S01	v9	pandisease
GALC	TH34_1455_S01	v9	pandisease
EFCAB10	TH34_1455_S01	v9	pandisease
EFCAB12	TH34_1455_S01	v9	pandisease
CFAP36	TH34_1455_S01	v9	pandisease
NT5DC1	TH34_1455_S01	v9	pandisease
ENKD1	TH34_1455_S01	v9	pandisease
FAM92A1	TH34_1455_S01	v9	pandisease
NEAT1	TH34_1455_S01	v9	pandisease
KCNH3	TH34_1455_S01	v9	pandisease
AKIRIN1	TH34_1455_S01	v9	pandisease
CAPSL	TH34_1455_S01	v9	pandisease
SPIN1	TH34_1455_S01	v9	pandisease
CROCC2	TH34_1455_S01	v9	pandisease
RP11-620J15.3	TH34_1455_S01	v9	pandisease
CHURC1	TH34_1455_S01	v9	pandisease
CAPN10	TH34_1455_S01	v9	pandisease
C9orf135	TH34_1455_S01	v9	pandisease
HMGN2P15	TH34_1455_S01	v9	pandisease
STX16	TH34_1455_S01	v9	pandisease
COL21A1	TH34_1455_S01	v9	pandisease
WDR19	TH34_1455_S01	v9	pandisease
PPID	TH34_1455_S01	v9	pandisease
STIM1	TH34_1455_S01	v9	pandisease
HMGXB3	TH34_1455_S01	v9	pandisease
LIMK2	TH34_1455_S01	v9	pandisease
CCDC74B	TH34_1455_S01	v9	pandisease
CCDC74A	TH34_1455_S01	v9	pandisease
ECM2	TH34_1455_S01	v9	pandisease
PEX19	TH34_1455_S01	v9	pandisease
MOSPD1	TH34_1455_S01	v9	pandisease
RP11-356K23.1	TH34_1455_S01	v9	pandisease
MAP6	TH34_1455_S01	v9	pandisease
ZMYND10	TH34_1455_S01	v9	pandisease
C11orf97	TH34_1455_S01	v9	pandisease
MICU2	TH34_1455_S01	v9	pandisease
DYDC2	TH34_1455_S01	v9	pandisease
CHORDC1	TH34_1455_S01	v9	pandisease
CLEC3B	TH34_1455_S01	v9	pandisease
CFAP47	TH34_1455_S01	v9	pandisease
CFAP44	TH34_1455_S01	v9	pandisease
CFAP45	TH34_1455_S01	v9	pandisease
MLLT1	TH34_1455_S01	v9	pandisease
SON	TH34_1455_S01	v9	pandisease
RMST	TH34_1455_S01	v9	pandisease
DAAM1	TH34_1455_S01	v9	pandisease
NRG2	TH34_1455_S01	v9	pandisease
FANK1	TH34_1455_S01	v9	pandisease
SLC47A2	TH34_1455_S01	v9	pandisease
CFAP52	TH34_1455_S01	v9	pandisease
COL18A1	TH34_1455_S01	v9	pandisease
MSI2	TH34_1455_S01	v9	pandisease
MNS1	TH34_1455_S01	v9	pandisease
IK	TH34_1455_S01	v9	pandisease
GOLGA2	TH34_1455_S01	v9	pandisease
TP53BP1	TH34_1455_S01	v9	pandisease
WRAP53	TH34_1455_S01	v9	pandisease
DUSP14	TH34_1455_S01	v9	pandisease
FHOD3	TH34_1455_S01	v9	pandisease
FAM53C	TH34_1455_S01	v9	pandisease
RP11-259K15.2	TH34_1455_S01	v9	pandisease
PACRG	TH34_1455_S01	v9	pandisease
C10orf107	TH34_1455_S01	v9	pandisease
IMPA1	TH34_1455_S01	v9	pandisease
CCDC170	TH34_1455_S01	v9	pandisease
CRIP1	TH34_1455_S01	v9	pandisease
FAM166B	TH34_1455_S01	v9	pandisease
CCDC176	TH34_1455_S01	v9	pandisease
WDR38	TH34_1455_S01	v9	pandisease
POGZ	TH34_1455_S01	v9	pandisease
GLT8D1	TH34_1455_S01	v9	pandisease
COQ4	TH34_1455_S01	v9	pandisease
C14orf142	TH34_1455_S01	v9	pandisease
RGL2	TH34_1455_S01	v9	pandisease
DNAH11	TH34_1455_S01	v9	pandisease
DNAH12	TH34_1455_S01	v9	pandisease
ZRANB2	TH34_1455_S01	v9	pandisease
TTLL3	TH34_1455_S01	v9	pandisease
LYPLA2	TH34_1455_S01	v9	pandisease
SRP9	TH34_1455_S01	v9	pandisease
LZTFL1	TH34_1455_S01	v9	pandisease
PIH1D2	TH34_1455_S01	v9	pandisease
PIH1D3	TH34_1455_S01	v9	pandisease
LYRM1	TH34_1455_S01	v9	pandisease
RP11-503N18.1	TH34_1455_S01	v9	pandisease
KIFAP3	TH34_1455_S01	v9	pandisease
DYX1C1	TH34_1455_S01	v9	pandisease
BOC	TH34_1455_S01	v9	pandisease
ENOSF1	TH34_1455_S01	v9	pandisease
SPINT2	TH34_1455_S01	v9	pandisease
ATXN7L3B	TH34_1455_S01	v9	pandisease
LCA5L	TH34_1455_S01	v9	pandisease
CEP126	TH34_1455_S01	v9	pandisease
NSMF	TH34_1455_S01	v9	pandisease
ANKMY1	TH34_1455_S01	v9	pandisease
TPPP3	TH34_1455_S01	v9	pandisease
CH17-13I23.3	TH34_1455_S01	v9	pandisease
PHC1	TH34_1455_S01	v9	pandisease
PPP1R16A	TH34_1455_S01	v9	pandisease
PTBP1	TH34_1455_S01	v9	pandisease
ZNF664	TH34_1455_S01	v9	pandisease
STK11IP	TH34_1455_S01	v9	pandisease
SCAMP4	TH34_1455_S01	v9	pandisease
EHBP1L1	TH34_1455_S01	v9	pandisease
DNAJC10	TH34_1455_S01	v9	pandisease
SPAG8	TH34_1455_S01	v9	pandisease
SPAG6	TH34_1455_S01	v9	pandisease
C9orf24	TH34_1455_S01	v9	pandisease
ENPP5	TH34_1455_S01	v9	pandisease
RIIAD1	TH34_1455_S01	v9	pandisease
SPAG1	TH34_1455_S01	v9	pandisease
DLEC1	TH34_1455_S01	v9	pandisease
NXN	TH34_1455_S01	v9	pandisease
IP6K3	TH34_1455_S01	v9	pandisease
UBR5	TH34_1455_S01	v9	pandisease
CAB39L	TH34_1455_S01	v9	pandisease
CCDC89	TH34_1455_S01	v9	pandisease
WDR54	TH34_1455_S01	v9	pandisease
KCTD17	TH34_1455_S01	v9	pandisease
CCDC81	TH34_1455_S01	v9	pandisease
RSPH10B	TH34_1455_S01	v9	pandisease
C9orf171	TH34_1455_S01	v9	pandisease
NPHP1	TH34_1455_S01	v9	pandisease
DDX5	TH34_1455_S01	v9	pandisease
EXD3	TH34_1455_S01	v9	pandisease
TEKT2	TH34_1455_S01	v9	pandisease
DTHD1	TH34_1455_S01	v9	pandisease
CCDC114	TH34_1455_S01	v9	pandisease
RSPH10B2	TH34_1455_S01	v9	pandisease
WDR26	TH34_1455_S01	v9	pandisease
CCDC65	TH34_1455_S01	v9	pandisease
NIT1	TH34_1455_S01	v9	pandisease
RP11-14N7.2	TH34_1455_S01	v9	pandisease
KRT5	TH34_1455_S01	v9	pandisease
ANKRD54	TH34_1455_S01	v9	pandisease
HR	TH34_1455_S01	v9	pandisease
PCM1	TH34_1455_S01	v9	pandisease
SVOPL	TH34_1455_S01	v9	pandisease
KIAA1407	TH34_1455_S01	v9	pandisease
SLC25A37	TH34_1455_S01	v9	pandisease
KLHDC9	TH34_1455_S01	v9	pandisease
TMEM110	TH34_1455_S01	v9	pandisease
PSENEN	TH34_1455_S01	v9	pandisease
PNMA2	TH34_1455_S01	v9	pandisease
RIBC2	TH34_1455_S01	v9	pandisease
NEK11	TH34_1455_S01	v9	pandisease
C9orf9	TH34_1455_S01	v9	pandisease
PLXNB2	TH34_1455_S01	v9	pandisease
KIAA0556	TH34_1455_S01	v9	pandisease
ASXL1	TH34_1455_S01	v9	pandisease
POFUT2	TH34_1455_S01	v9	pandisease
TCTN1	TH34_1455_S01	v9	pandisease
FAR2P1	TH34_1455_S01	v9	pandisease
THBS3	TH34_1455_S01	v9	pandisease
TEKT4	TH34_1455_S01	v9	pandisease
IGF2-AS	TH34_1455_S01	v9	pandisease
SDC1	TH34_1455_S01	v9	pandisease
SCX	TH34_1455_S01	v9	pandisease
GRAMD4	TH34_1455_S01	v9	pandisease
RNF220	TH34_1455_S01	v9	pandisease
IFT122	TH34_1455_S01	v9	pandisease
AMT	TH34_1455_S01	v9	pandisease
SIRT3	TH34_1455_S01	v9	pandisease
ODF2	TH34_1455_S01	v9	pandisease
SPATA17	TH34_1455_S01	v9	pandisease
FAM118A	TH34_1455_S01	v9	pandisease
SPATA18	TH34_1455_S01	v9	pandisease
RNF43	TH34_1455_S01	v9	pandisease
TTC8	TH34_1455_S01	v9	pandisease
CAPS	TH34_1455_S01	v9	pandisease
LINC01002	TH34_1455_S01	v9	pandisease
RIMKLB	TH34_1455_S01	v9	pandisease
MIA3	TH34_1455_S01	v9	pandisease
EFHC2	TH34_1455_S01	v9	pandisease
AKR7A2	TH34_1455_S01	v9	pandisease
ANKZF1	TH34_1455_S01	v9	pandisease
F11R	TH34_1455_S01	v9	pandisease
TRIM41	TH34_1455_S01	v9	pandisease
TMEM67	TH34_1455_S01	v9	pandisease
HADH	TH34_1455_S01	v9	pandisease
LRRC17	TH34_1455_S01	v9	pandisease
TMEM50B	TH34_1455_S01	v9	pandisease
TKFC	TH34_1455_S01	v9	pandisease
CFAP99	TH34_1455_S01	v9	pandisease
RBM24	TH34_1455_S01	v9	pandisease
RBM25	TH34_1455_S01	v9	pandisease
POMT2	TH34_1455_S01	v9	pandisease
AASDHPPT	TH34_1455_S01	v9	pandisease
CIR1	TH34_1455_S01	v9	pandisease
AC055736.1	TH34_1455_S01	v9	pandisease
MAPK15	TH34_1455_S01	v9	pandisease
MAPK10	TH34_1455_S01	v9	pandisease
GON4L	TH34_1455_S01	v9	pandisease
HNRNPH2	TH34_1455_S01	v9	pandisease
UFC1	TH34_1455_S01	v9	pandisease
ARMC4	TH34_1455_S01	v9	pandisease
HYDIN	TH34_1455_S01	v9	pandisease
CCDC103	TH34_1455_S01	v9	pandisease
CAPRIN1	TH34_1455_S01	v9	pandisease
ANKRD45	TH34_1455_S01	v9	pandisease
CCDC108	TH34_1455_S01	v9	pandisease
C6orf165	TH34_1455_S01	v9	pandisease
SPA17	TH34_1455_S01	v9	pandisease
C11orf70	TH34_1455_S01	v9	pandisease
C11orf74	TH34_1455_S01	v9	pandisease
CLHC1	TH34_1455_S01	v9	pandisease
DUSP3	TH34_1455_S01	v9	pandisease
ELN	TH34_1455_S01	v9	pandisease
USP2	TH34_1455_S01	v9	pandisease
MINA	TH34_1455_S01	v9	pandisease
ICA1L	TH34_1455_S01	v9	pandisease
SYNC	TH34_1455_S01	v9	pandisease
CC2D2A	TH34_1455_S01	v9	pandisease
PLCD1	TH34_1455_S01	v9	pandisease
TSNAXIP1	TH34_1455_S01	v9	pandisease
SYNE1	TH34_1455_S01	v9	pandisease
SYNE2	TH34_1455_S01	v9	pandisease
FHAD1	TH34_1455_S01	v9	pandisease
VWA3B	TH34_1455_S01	v9	pandisease
VWA3A	TH34_1455_S01	v9	pandisease
GLB1L2	TH34_1455_S01	v9	pandisease
CFAP46	TH34_1455_S01	v9	pandisease
VPS39	TH34_1455_S01	v9	pandisease
WDR92	TH34_1455_S01	v9	pandisease
ANKRD66	TH34_1455_S01	v9	pandisease
WDR90	TH34_1455_S01	v9	pandisease
STOML3	TH34_1455_S01	v9	pandisease
PAIP2	TH34_1455_S01	v9	pandisease
PIAS3	TH34_1455_S01	v9	pandisease
PIAS1	TH34_1455_S01	v9	pandisease
PITPNM1	TH34_1455_S01	v9	pandisease
TMEM234	TH34_1455_S01	v9	pandisease
TMEM237	TH34_1455_S01	v9	pandisease
TMEM231	TH34_1455_S01	v9	pandisease
CFAP57	TH34_1455_S01	v9	pandisease
CFAP221	TH34_1455_S01	v9	pandisease
TMEM232	TH34_1455_S01	v9	pandisease
PFKFB2	TH34_1455_S01	v9	pandisease
AUTS2	TH34_1455_S01	v9	pandisease
ARL1	TH34_1455_S01	v9	pandisease
LRRC23	TH34_1455_S01	v9	pandisease
PIFO	TH34_1455_S01	v9	pandisease
CCDC24	TH34_1455_S01	v9	pandisease
ZNF326	TH34_1455_S01	v9	pandisease
C9orf117	TH34_1455_S01	v9	pandisease
ACAD11	TH34_1455_S01	v9	pandisease
RAB36	TH34_1455_S01	v9	pandisease
PRPS1	TH34_1455_S01	v9	pandisease
NRAV	TH34_1455_S01	v9	pandisease
TARBP1	TH34_1455_S01	v9	pandisease
AHDC1	TH34_1455_S01	v9	pandisease
STPG1	TH34_1455_S01	v9	pandisease
DAW1	TH34_1455_S01	v9	pandisease
XXbac-BPG308J9.3	TH34_1455_S01	v9	pandisease
SIN3B	TH34_1455_S01	v9	pandisease
FAM179A	TH34_1455_S01	v9	pandisease
LONP2	TH34_1455_S01	v9	pandisease
ODF2L	TH34_1455_S01	v9	pandisease
HDLBP	TH34_1455_S01	v9	pandisease
DMKN	TH34_1455_S01	v9	pandisease
YJEFN3	TH34_1455_S01	v9	pandisease
TVP23B	TH34_1455_S01	v9	pandisease
FBF1	TH34_1455_S01	v9	pandisease
SNTN	TH34_1455_S01	v9	pandisease
SSBP3	TH34_1455_S01	v9	pandisease
ARMC2	TH34_1455_S01	v9	pandisease
SSBP4	TH34_1455_S01	v9	pandisease
C1orf194	TH34_1455_S01	v9	pandisease
SAXO2	TH34_1455_S01	v9	pandisease
PLEKHG5	TH34_1455_S01	v9	pandisease
BBS1	TH34_1455_S01	v9	pandisease
RP11-545G3.1	TH34_1455_S01	v9	pandisease
RP4-717I23.3	TH34_1455_S01	v9	pandisease
BBS5	TH34_1455_S01	v9	pandisease
BBS4	TH34_1455_S01	v9	pandisease
CFAP53	TH34_1455_S01	v9	pandisease
TTC21A	TH34_1455_S01	v9	pandisease
C8orf76	TH34_1455_S01	v9	pandisease
TCTN2	TH34_1455_S01	v9	pandisease
TSGA10	TH34_1455_S01	v9	pandisease
CFAP43	TH34_1455_S01	v9	pandisease
PTPRM	TH34_1455_S01	v9	pandisease
FOLR1	TH34_1455_S01	v9	pandisease
HIF3A	TH34_1456_S02	v9	pandisease
SMARCC2	TH34_1456_S02	v9	pandisease
SYNPO	TH34_1456_S02	v9	pandisease
SUMO1	TH34_1456_S02	v9	pandisease
MNT	TH34_1456_S02	v9	pandisease
MOCS2	TH34_1456_S02	v9	pandisease
MFAP4	TH34_1456_S02	v9	pandisease
SRSF11	TH34_1456_S02	v9	pandisease
FENDRR	TH34_1456_S02	v9	pandisease
MT-ATP8	TH34_1456_S02	v9	pandisease
DMPK	TH34_1456_S02	v9	pandisease
ARHGEF10	TH34_1456_S02	v9	pandisease
NSRP1	TH34_1456_S02	v9	pandisease
Y_RNA	TH34_1456_S02	v9	pandisease
SP2	TH34_1456_S02	v9	pandisease
GATA2	TH34_1456_S02	v9	pandisease
AKAP2	TH34_1456_S02	v9	pandisease
RP4-613B23.5	TH34_1456_S02	v9	pandisease
CLEC2B	TH34_1456_S02	v9	pandisease
SNAP29	TH34_1456_S02	v9	pandisease
ARHGAP17	TH34_1456_S02	v9	pandisease
PRR14	TH34_1456_S02	v9	pandisease
RP11-159D12.5	TH34_1456_S02	v9	pandisease
GPM6A	TH34_1456_S02	v9	pandisease
RP11-1100L3.8	TH34_1456_S02	v9	pandisease
TNFSF12	TH34_1456_S02	v9	pandisease
RAB6A	TH34_1456_S02	v9	pandisease
BAZ2A	TH34_1456_S02	v9	pandisease
EDNRB	TH34_1456_S02	v9	pandisease
MAGI2-AS3	TH34_1456_S02	v9	pandisease
UACA	TH34_1456_S02	v9	pandisease
KSR1	TH34_1456_S02	v9	pandisease
DYNC2LI1	TH34_1456_S02	v9	pandisease
TBC1D2B	TH34_1456_S02	v9	pandisease
FAM133B	TH34_1456_S02	v9	pandisease
SENP2	TH34_1456_S02	v9	pandisease
SLC39A8	TH34_1456_S02	v9	pandisease
PPP1R10	TH34_1456_S02	v9	pandisease
HLX	TH34_1456_S02	v9	pandisease
GIT1	TH34_1456_S02	v9	pandisease
MYZAP	TH34_1456_S02	v9	pandisease
VWF	TH34_1456_S02	v9	pandisease
ATXN2	TH34_1456_S02	v9	pandisease
MYH11	TH34_1456_S02	v9	pandisease
SMAD6	TH34_1456_S02	v9	pandisease
SNORA44	TH34_1456_S02	v9	pandisease
WASH7P	TH34_1456_S02	v9	pandisease
MKRN1	TH34_1456_S02	v9	pandisease
SDPR	TH34_1456_S02	v9	pandisease
NR2F2	TH34_1456_S02	v9	pandisease
RP11-466H18.1	TH34_1456_S02	v9	pandisease
RBM17	TH34_1456_S02	v9	pandisease
ADIRF-AS1	TH34_1456_S02	v9	pandisease
LAMA2	TH34_1456_S02	v9	pandisease
LAMA3	TH34_1456_S02	v9	pandisease
HERC2P9	TH34_1456_S02	v9	pandisease
CHRDL1	TH34_1456_S02	v9	pandisease
WDR60	TH34_1456_S02	v9	pandisease
TAF1C	TH34_1456_S02	v9	pandisease
LMO7	TH34_1456_S02	v9	pandisease
NTM	TH34_1456_S02	v9	pandisease
CIZ1	TH34_1456_S02	v9	pandisease
ABCA8	TH34_1456_S02	v9	pandisease
MORC3	TH34_1456_S02	v9	pandisease
ZMYND11	TH34_1456_S02	v9	pandisease
ERG	TH34_1456_S02	v9	pandisease
SH2D3C	TH34_1456_S02	v9	pandisease
CPSF7	TH34_1456_S02	v9	pandisease
C15orf52	TH34_1456_S02	v9	pandisease
ARHGEF15	TH34_1456_S02	v9	pandisease
FRG1	TH34_1456_S02	v9	pandisease
HERPUD2	TH34_1456_S02	v9	pandisease
KLF6	TH34_1456_S02	v9	pandisease
RAI2	TH34_1456_S02	v9	pandisease
ST7	TH34_1456_S02	v9	pandisease
SLIT2	TH34_1456_S02	v9	pandisease
CNOT3	TH34_1456_S02	v9	pandisease
APOL3	TH34_1456_S02	v9	pandisease
MDC1	TH34_1456_S02	v9	pandisease
DMTN	TH34_1456_S02	v9	pandisease
SFSWAP	TH34_1456_S02	v9	pandisease
TRIP10	TH34_1456_S02	v9	pandisease
PHF21A	TH34_1456_S02	v9	pandisease
CA4	TH34_1456_S02	v9	pandisease
ITLN2	TH34_1456_S02	v9	pandisease
MBD6	TH34_1456_S02	v9	pandisease
PNN	TH34_1456_S02	v9	pandisease
SPG11	TH34_1456_S02	v9	pandisease
SFTPD	TH34_1456_S02	v9	pandisease
IL1RL1	TH34_1456_S02	v9	pandisease
SFTPC	TH34_1456_S02	v9	pandisease
